line_name,description,total_boarding,total_hour_cap,tm2_mode,line_mode,headway,fare_system
22_SFMTA_339_AM_d1_s955,CORBETT,151.04670000076294,219.33387489845654,20,b,12.31,25
22_SFMTA_340_AM_d0_s957,GEARY,1675.4353003501892,859.7560975609756,20,b,6.56,25
22_SFMTA_340_AM_d1_s961,GEARY,3268.355470776558,982.5783972125436,20,b,5.74,25
22_SFMTA_341_AM_d0_s966,COIT TOWER,0,41.13972268779522,20,b,65.63,25
22_SFMTA_341_AM_d1_s967,COIT TOWER,0,27.427874847622917,20,b,98.44,25
22_SFMTA_342_AM_d0_s970,UNION,666.2681901454926,658.5365853658536,20,b,5.74,25
22_SFMTA_342_AM_d1_s972,UNION,2055.269721508026,768.2926829268292,20,b,4.92,25
22_SFMTA_343_AM_d0_s975,MASONIC,895.524740934372,460.9756097560976,20,b,8.2,25
22_SFMTA_343_AM_d1_s977,MASONIC,1613.1840480566025,460.9756097560976,20,b,8.2,25
22_SFMTA_344_AM_d0_s979,O'SHAUGHNESSY,1608.2598955631256,460.9756097560976,20,b,8.2,25
22_SFMTA_344_AM_d1_s984,O'SHAUGHNESSY,2992.297569990158,921.9512195121952,20,b,4.1,25
22_SFMTA_345_AM_d0_s990,VAN NESS,1280.9233794212341,460.9756097560976,20,b,8.2,25
22_SFMTA_345_AM_d1_s991,VAN NESS,1072.004319012165,460.9756097560976,20,b,8.2,25
22_SFMTA_346_AM_d0_s993,24TH STREET,913.0257189869881,384.1463414634146,20,b,9.84,25
22_SFMTA_346_AM_d1_s995,24TH STREET,1373.0722613334656,384.1463414634146,20,b,9.84,25
22_SFMTA_347_AM_d0_s1001,VAN NESS-MISSION,3039.1507229804993,1146.341463414634,20,b,4.92,25
22_SFMTA_347_AM_d1_s1005,VAN NESS-MISSION,3924.4791831970215,1375.609756097561,20,b,4.1,25
22_SFMTA_348_AM_d0_s1006,EXCELSIOR,61.006734013557434,137.12544438801422,20,b,19.69,25
22_SFMTA_348_AM_d1_s1007,EXCELSIOR,68.66633605957031,137.12544438801422,20,b,19.69,25
22_SFMTA_349_AM_d0_s1008,FELTON,320.0510222911835,230.3473491773309,20,b,16.41,25
22_SFMTA_349_AM_d1_s1009,FELTON,327.3212995529175,255.92417061611374,20,b,14.77,25
22_SFMTA_350_AM_d0_s1012,16TH STREET,195.21818685531616,307.0674248578391,20,b,12.31,25
22_SFMTA_350_AM_d1_s1013,16TH STREET,19.18757724761963,307.0674248578391,20,b,12.31,25
22_SFMTA_351_AM_d0_s1014,RUTLAND,3.1420531272888184,82.29198415117342,20,b,32.81,25
22_SFMTA_351_AM_d1_s1016,RUTLAND,0.6716165542602539,82.29198415117342,20,b,32.81,25
22_SFMTA_352_AM_d0_s1028,nan,424.3050537109375,658.5365853658536,21,b,5.74,26
22_SFMTA_352_AM_d1_s1030,nan,0,658.5365853658536,21,b,5.74,26
22_SFMTA_353_AM_d0_s1031,QUINTARA,21.04846954345703,164.53382084095063,20,b,16.41,25
22_SFMTA_353_AM_d1_s1032,QUINTARA,71.89182376861572,164.53382084095063,20,b,16.41,25
22_SFMTA_354_AM_d0_s1034,BERNAL HEIGHTS,55.77813148498535,164.53382084095063,20,b,16.41,25
22_SFMTA_354_AM_d1_s1035,BERNAL HEIGHTS,88.99301385879517,164.53382084095063,20,b,16.41,25
22_SFMTA_355_AM_d1_s1037,CALTRAIN EXPRESS,0,115.20877781164279,20,b,32.81,25
22_SFMTA_356_AM_d0_s1039,MID MARKET EXPRESS,28.951908111572266,191.9756221432199,20,b,19.69,25
22_SFMTA_356_AM_d1_s1040,MID MARKET EXPRESS,5.8540873527526855,219.38479396401624,20,b,17.23,25
22_SFMTA_357_AM_d1_s1042,BART SHUTTLE,5.658037543296814,135.53244890641807,20,b,27.89,25
22_SFMTA_360_AM_d1_s1038,LEVI PLAZA EXPRESS,58.30144727230072,219.38479396401624,20,b,17.23,25
22_SFMTA_361_AM_d0_s1056,MARKET & WHARVES,1535.3457353115082,1280.4878048780488,110,l,3.28,25
22_SFMTA_361_AM_d1_s1061,MARKET & WHARVES,2185.270528256893,853.6585365853658,110,l,4.92,25
22_SFMTA_362_AM_d0_s1075,TREASURE ISLAND,130.78146362304688,460.9756097560976,20,b,8.2,25
22_SFMTA_362_AM_d1_s1076,TREASURE ISLAND,624.2660522460938,419.06873614190687,20,b,9.02,25
22_SFMTA_363_AM_d0_s1078,MISSION RAPID,651.7520351409912,687.8048780487806,20,b,8.2,25
22_SFMTA_363_AM_d1_s1080,MISSION RAPID,1087.5932812094688,982.5783972125436,20,b,5.74,25
22_SFMTA_364_AM_d1_s1082,MARINA EXPRESS,2061.8196659088135,768.2926829268292,20,b,4.92,25
22_SFMTA_365_AM_d0_s1083,GEARY RAPID,2142.5775146484375,1375.609756097561,20,b,4.1,25
22_SFMTA_365_AM_d1_s1084,GEARY RAPID,4653.521784067154,1719.5121951219512,20,b,3.28,25
22_SFMTA_366_AM_d1_s1086,N EXPRESS,200.71624183654785,329.2682926829268,20,b,11.48,25
22_SFMTA_367_AM_d1_s1089,MISSION EXPRESS,3094.744675040245,1146.341463414634,20,b,4.92,25
22_SFMTA_368_AM_d0_s1126,JUDAH,5469.848634719849,2902.439024390244,110,l,4.92,25
22_SFMTA_368_AM_d1_s1134,JUDAH,8117.474908828735,2487.80487804878,110,l,5.74,25
22_SFMTA_369_AM_d0_s1123,CHURCH,1035.7036814689636,967.479674796748,110,l,7.38,25
22_SFMTA_369_AM_d1_s1131,CHURCH,2283.4000911712646,967.479674796748,110,l,7.38,25
22_SFMTA_371_AM_d1_s1053,nan,2.4368015229701996,19.199512393336043,20,b,196.88,25
22_SFMTA_374_AM_d1_s826,Bayshore A Express,3029.2060289382935,1146.341463414634,20,b,4.92,25
22_SFMTA_375_AM_d1_s827,Bayshore B Express,2922.8514308184385,859.7560975609756,20,b,6.56,25
22_SFMTA_376_AM_d0_s824,BAYSHORE,4331.342319250107,982.5783972125436,20,b,5.74,25
22_SFMTA_376_AM_d1_s828,BAYSHORE,588.3646557182074,143.21990858303707,20,b,39.38,25
22_SFMTA_377_AM_d0_s1097,INGLESIDE/THIRD,5097.868182420731,2487.80487804878,110,l,5.74,25
22_SFMTA_377_AM_d1_s1112,INGLESIDE/THIRD,8195.616955757141,2487.80487804878,110,l,5.74,25
22_SFMTA_378_AM_d0_s1104,CASTRO SHUTTLE,209.67522171139717,669.479606188467,110,l,21.33,25
22_SFMTA_378_AM_d1_s1120,CASTRO SHUTTLE,783.1032302379608,669.479606188467,110,l,21.33,25
22_SFMTA_379_AM_d0_s1101,TARAVAL,2072.7889091968536,2176.829268292683,110,l,6.56,25
22_SFMTA_379_AM_d1_s1117,TARAVAL,5557.434754371643,1934.959349593496,110,l,7.38,25
22_SFMTA_380_AM_d0_s1103,OCEAN VIEW,2264.3433952331543,1741.4634146341466,110,l,8.2,25
22_SFMTA_380_AM_d1_s1119,OCEAN VIEW,4407.4637570381165,1934.959349593496,110,l,7.38,25
22_SFMTA_381_AM_d0_s830,San Bruno,942.6041113138199,384.1463414634146,20,b,9.84,25
22_SFMTA_381_AM_d1_s834,San Bruno,1393.0123081207275,384.1463414634146,20,b,9.84,25
22_SFMTA_382_AM_d0_s833,SAN BRUNO RAPID,392.2073248028755,354.5966228893058,20,b,10.66,25
22_SFMTA_382_AM_d1_s839,SAN BRUNO RAPID,672.5431022644043,384.1463414634146,20,b,9.84,25
23_AM_196_AM_d0_s487,nan,77.45891094207764,731.3728477830261,131,r,65.63,4
23_AM_196_AM_d1_s486,nan,544.6082091927528,975.2133279154815,131,r,49.22,4
24_LAVTA_640_AM_d0_s1966,E. BART - E. Dublin - E. Bart,117.4122543334961,153.59609914668835,17,b,24.61,45
24_LAVTA_641_AM_d0_s2034,E. BART - Pleasanton - Livermore,124.08426570892334,307.0674248578391,17,b,12.31,45
24_LAVTA_641_AM_d1_s2032,E. BART - Pleasanton - Livermore,203.91436290740967,287.8903274942879,17,b,13.13,45
24_LAVTA_642_AM_d0_s2040,Livermore Transit Center - Greenville  - Livermore,1.5607106685638428,57.59561176291331,17,b,65.63,45
24_LAVTA_643_AM_d0_s1956,Livermore Transit Center - E. BART via College,265.8215572834015,135.53244890641807,17,b,27.89,45
24_LAVTA_643_AM_d1_s1955,Livermore Transit Center - E. BART via College,125.40471577644348,115.20877781164279,17,b,32.81,45
24_LAVTA_644_AM_d0_s1957,Livermore Transit Center - E. BART via Kittyhawk,104.46564626693726,76.79804957334417,17,b,49.22,45
24_LAVTA_644_AM_d1_s1959,Livermore Transit Center - E. BART via Kittyhawk,22.86275291442871,57.59561176291331,17,b,65.63,45
24_LAVTA_645_AM_d0_s1963,Livermore Transit Center - Downtown  - Livermore T,0,115.20877781164279,17,b,32.81,45
24_LAVTA_646_AM_d0_s1965,Livermore Livermore Transit Center - Springtown - ,131.84691762924194,135.53244890641807,17,b,27.89,45
24_LAVTA_647_AM_d0_s1974,E. BART - Dublin Ranch - E. BART,11.395600318908691,57.59561176291331,17,b,65.63,45
24_LAVTA_648_AM_d1_s1971,E. BART - Vasco Road - Livermore Transit Center,36.17890167236328,153.59609914668835,17,b,24.61,45
24_LAVTA_649_AM_d0_s1977,E. BART - Mall - West Dublin - E. BART,56.04402565956116,191.9756221432199,17,b,19.69,45
24_LAVTA_649_AM_d1_s1975,E. BART - Mall - West Dublin - E. BART,3.6980589628219604,19.199512393336043,17,b,196.88,45
24_LAVTA_650_AM_d0_s1978,Big Trees Park Area - Livermore Transit Center,6.621919393539429,38.399024786672086,17,b,98.44,45
24_LAVTA_652_AM_d0_s1980,Livermore Transit Center - Granada High - Livermor,1.7494349479675293,38.399024786672086,17,b,98.44,45
24_LAVTA_653_AM_d0_s1982,E. Dublin -Village Parkway- Dublin High,2.127990961074829,38.399024786672086,17,b,98.44,45
24_LAVTA_654_AM_d0_s1984,Dublin Ranch Village - Village Parkway- Dublin Hig,1.0639954805374146,19.199512393336043,17,b,196.88,45
24_LAVTA_655_AM_d0_s1986,West BART - Dublin High School - E. BART,0,57.59561176291331,17,b,65.63,45
24_LAVTA_657_AM_d0_s1992,Pleasanton ACE Station - W.BART,60.81724762916565,115.20877781164279,17,b,32.81,45
24_LAVTA_658_AM_d0_s1994,Pleasanton ACE Station - Hacienda Business Park - ,5.697045028209686,38.399024786672086,17,b,98.44,45
24_LAVTA_659_AM_d0_s1998,Ruby Hill - Pleasanton Middle - Case Avenue,0,19.199512393336043,17,b,196.88,45
24_LAVTA_660_AM_d0_s2000,Del Prado Park - Hopyard - Foothill High,0,19.199512393336043,17,b,196.88,45
24_LAVTA_661_AM_d0_s2003,Muirwood Park - Hart Middle School - Muirwood Park,0,19.199512393336043,17,b,196.88,45
24_LAVTA_662_AM_d0_s2005,Fairlands - W. Las Positas -  Foothill High,0,19.199512393336043,17,b,196.88,45
24_LAVTA_663_AM_d0_s2007,Fairlands - Santa Rita - Amador Valley High,0,19.199512393336043,17,b,196.88,45
24_LAVTA_664_AM_d0_s2009,Vintage Hills - Pleasanton Middle School - Vintage,3.4000000953674316,19.199512393336043,17,b,196.88,45
24_LAVTA_665_AM_d0_s2011,Laguna Oaks - W. Las Positas - Hart Middle,0,19.199512393336043,17,b,196.88,45
24_LAVTA_666_AM_d0_s2013,Kamp Drive - Santa Rita -Harvest Park Middle,0,19.199512393336043,17,b,196.88,45
24_LAVTA_667_AM_d0_s2016,Del Prado - Hart Middle School,0,19.199512393336043,17,b,196.88,45
24_LAVTA_668_AM_d0_s2018,Fairlands - W. Las Positas - Hart Middle,0,19.199512393336043,17,b,196.88,45
24_LAVTA_669_AM_d0_s2020,Ruby Hill - Vintage Hills - Vineyard - Amador Vall,0,19.199512393336043,17,b,196.88,45
24_LAVTA_670_AM_d0_s2024,E BART - Pleasant Hill BART,31.055377960205078,153.59609914668835,17,b,24.61,45
24_LAVTA_671_AM_d0_s2022,Pleasant Hill BART - West Pleasanton BART,0.10573846101760864,38.399024786672086,17,b,98.44,45
24_LAVTA_672_AM_d0_s2028,BART - Downtown -  BART via Hopyard,46.975109577178955,76.79804957334417,17,b,49.22,45
24_LAVTA_673_AM_d0_s2029,BART - Downtown -  BART via Santa Rita,104.26968801021576,76.79804957334417,17,b,49.22,45
24_LAVTA_674_AM_d0_s2030,BART - California Center - Hacienda - BART,30.874590396881104,191.9756221432199,17,b,19.69,45
24_LAVTA_675_AM_d0_s2038,Livermore - BART -  Mall,148.27019548416138,1536.5853658536585,17,b,2.46,45
25_SB_383_AM_d0_s1146,Alameda - Oakland - San Francisco Ferry,365.2386245727539,975.2133279154815,101,f,24.61,28
25_SB_383_AM_d1_s101148,Alameda - Oakland - San Francisco Ferry,27.8411922454834,975.2133279154815,101,f,24.61,28
25_SB_384_AM_d0_s1137,Harbor Bay - San Francisco Ferry Building,0,243.80333197887037,101,f,98.44,30
25_SB_384_AM_d1_s1144,Harbor Bay - San Francisco Ferry Building,218.08511352539062,365.6864238915131,101,f,65.63,30
25_SB_386_AM_d0_s101151,Vallejo - San Francisco,199.8079833984375,487.60666395774075,101,f,49.22,29
25_SB_386_AM_d1_s1152,Vallejo - San Francisco,403.2854309082031,121.90166598943519,101,f,196.88,29
25_SB_387_AM_d0_s1145,South San Francisco - San Francisco Ferry Building,0,121.90166598943519,101,f,196.88,32
25_SB_388_AM_d0_s1139,South SF - Alameda - Oakland,0,365.6864238915131,101,f,65.63,31
26_BART_154_AM_d0_s404,Pittsburg/Bay Point - SFIA/Millbrae,27589.287353515625,10152.439024390245,120,h,6.56,2
26_BART_154_AM_d1_s405,Pittsburg/Bay Point - SFIA/Millbrae,13406.257710456848,6768.292682926829,120,h,9.84,2
26_BART_155_AM_d0_s407,Fremont - Richmond,6391.342056274414,3787.164906580016,120,h,12.31,2
26_BART_155_AM_d1_s406,Fremont - Richmond,5745.661894798279,3787.164906580016,120,h,12.31,2
26_BART_156_AM_d0_s409,Fremont - Daly City,6033.8585205078125,5410.235580828595,120,h,12.31,2
26_BART_156_AM_d1_s408,Fremont - Daly City,17219.112931251526,5410.235580828595,120,h,12.31,2
26_BART_157_AM_d0_s410,Richmond - Daly City/Millbrae,24188.178184509277,4869.212022745735,120,h,12.31,2
26_BART_157_AM_d1_s411,Richmond - Daly City/Millbrae,18004.351859092712,4869.212022745735,120,h,12.31,2
26_BART_158_AM_d0_s412,Dublin/Pleasanton - Daly City,15997.342789649963,4869.212022745735,120,h,12.31,2
26_BART_158_AM_d1_s413,Dublin/Pleasanton - Daly City,6105.661550521851,4869.212022745735,120,h,12.31,2
26_BART_159_AM_d0_s414,Coliseum - Oakland Int'l Airport,165.5352020263672,13536.585365853658,120,h,4.92,2
26_BART_159_AM_d1_s415,Coliseum - Oakland Int'l Airport,451.6393127441406,13536.585365853658,120,h,4.92,2
28_36_205_AM_d1_s513,Sacramento/Davis/Fairfield,4.700577735900879,57.59561176291331,52,b,65.63,10
28_36_206_AM_d0_s517,Fairfield/Vacaville,18.946927070617676,76.79804957334417,52,b,49.22,10
28_36_207_AM_d0_s538,WC/PH BART - Vacaville/Fairfield,10.052237749099731,38.399024786672086,92,x,98.44,10
28_36_207_AM_d1_s508,WC/PH BART - Vacaville/Fairfield,0,76.79804957334417,92,x,49.22,10
28_36_208_AM_d0_s512,FTC/El Cerrito Del Norte BART/Suisun City Amtrak,188.62234497070312,177.21518987341773,92,x,21.33,10
28_36_208_AM_d1_s501,FTC/El Cerrito Del Norte BART/Suisun City Amtrak,54.62000274658203,115.20877781164279,92,x,32.81,10
28_36_209_AM_d0_s522,Suisun Senior Center/Suisun City Walmart,7.40792179107666,153.59609914668835,52,b,24.61,10
28_36_209_AM_d1_s520,Suisun Senior Center/Suisun City Walmart,0,153.59609914668835,52,b,24.61,10
28_36_210_AM_d1_s516,Rodriguez High School,6.336772195994854,19.199512393336043,52,b,196.88,10
28_36_211_AM_d1_s506,7T-Green Valley MS,6.336772195994854,19.199512393336043,52,b,196.88,10
28_36_213_AM_d0_s537,FTC/Walmart,8.284444451332092,153.59609914668835,52,b,24.61,10
28_36_213_AM_d1_s536,FTC/Walmart,69.11265277862549,153.59609914668835,52,b,24.61,10
28_36_214_AM_d0_s534,Solano Town Ctr/Huntington Ct,26.768333435058594,135.53244890641807,52,b,27.89,10
28_36_214_AM_d1_s535,Solano Town Ctr/Huntington Ct,8.216666221618652,153.59609914668835,52,b,24.61,10
28_36_215_AM_d0_s533,FTC/Solano Town Center/Walmart,14.578151226043701,153.59609914668835,52,b,24.61,10
28_36_215_AM_d1_s532,FTC/Solano Town Center/Walmart,6.070472002029419,135.53244890641807,52,b,27.89,10
28_36_216_AM_d0_s529,KMart/Travis Air Force Base,7.164999961853027,76.79804957334417,52,b,49.22,10
28_36_216_AM_d1_s530,KMart/Travis Air Force Base,30.76333236694336,76.79804957334417,52,b,49.22,10
28_36_217_AM_d0_s519,FTC/Suisun Senior Center,13.270313024520874,76.79804957334417,52,b,49.22,10
28_36_217_AM_d1_s518,FTC/Suisun Senior Center,2.8496854305267334,76.79804957334417,52,b,49.22,10
28_36_218_AM_d0_s527,Solano Town Ctr/Suisun Senior Ctr/Montebello Dr,6.2439751625061035,135.53244890641807,52,b,27.89,10
28_36_218_AM_d1_s528,Solano Town Ctr/Suisun Senior Ctr/Montebello Dr,7.0,153.59609914668835,52,b,24.61,10
28_36_219_AM_d0_s525,FTC/Cordelia Library,0,153.59609914668835,52,b,24.61,10
28_36_219_AM_d1_s526,FTC/Cordelia Library,0,153.59609914668835,52,b,24.61,10
28_36_220_AM_d0_s523,Cordelia Library/Oakbrook Dr,0,38.399024786672086,52,b,98.44,10
28_36_220_AM_d1_s524,Cordelia Library/Oakbrook Dr,16.3799991607666,57.59561176291331,52,b,65.63,10
30_AC Transit_100_AM_d0_s274,Eastmont T.C. - Oakland Airport,217.31396675109863,307.0674248578391,30,b,12.31,9
30_AC Transit_100_AM_d1_s275,Eastmont T.C. - Oakland Airport,103.44679284095764,307.0674248578391,30,b,12.31,9
30_AC Transit_101_AM_d0_s277,CCC/Richmond BART/Ford Pt.,227.43794119358063,153.59609914668835,30,b,24.61,9
30_AC Transit_101_AM_d1_s276,CCC/Richmond BART/Ford Pt.,125.6176666021347,153.59609914668835,30,b,24.61,9
30_AC Transit_102_AM_d0_s279,Bayfair Bart-Washington Manor-S. L. Bart,58.58241283893585,76.79804957334417,30,b,49.22,9
30_AC Transit_102_AM_d1_s278,Bayfair Bart-Washington Manor-S. L. Bart,55.368152379989624,76.79804957334417,30,b,49.22,9
30_AC Transit_103_AM_d0_s280,Hilltop Mall - CCC - del Norte BART,174.10505545139313,177.21518987341773,30,b,21.33,9
30_AC Transit_103_AM_d1_s281,Hilltop Mall - CCC - del Norte BART,172.3450311422348,153.59609914668835,30,b,24.61,9
30_AC Transit_108_AM_d0_s298,Hayward BART - S. Hayward BART,59.0448272228241,76.79804957334417,30,b,49.22,9
30_AC Transit_108_AM_d1_s299,Hayward BART - S. Hayward BART,102.76371335983276,76.79804957334417,30,b,49.22,9
30_AC Transit_10_AM_d0_s26,Fruitvale ave - Alameda - Oakland Airport,202.56086319684982,153.59609914668835,30,b,24.61,9
30_AC Transit_10_AM_d1_s29,Fruitvale ave - Alameda - Oakland Airport,339.7249734401703,153.59609914668835,30,b,24.61,9
30_AC Transit_110_AM_d0_s302,San Leandro BART - Union Landing,39.94610074162483,76.79804957334417,30,b,49.22,9
30_AC Transit_110_AM_d1_s303,San Leandro BART - Union Landing,60.872928738594055,76.79804957334417,30,b,49.22,9
30_AC Transit_112_AM_d0_s306,Hayward BART - S. Hayward BART,8.800995826721191,177.21518987341773,30,b,21.33,9
30_AC Transit_112_AM_d1_s307,Hayward BART - S. Hayward BART,21.435530185699463,153.59609914668835,30,b,24.61,9
30_AC Transit_113_AM_d0_s312,Berkeley BART - Downtown Oakland,244.32922273874283,230.3473491773309,30,b,16.41,9
30_AC Transit_113_AM_d1_s313,Berkeley BART - Downtown Oakland,332.97401958703995,230.3473491773309,30,b,16.41,9
30_AC Transit_114_AM_d0_s314,San Leandro Bart-S. L. Marina-Bayfair Bart,134.8845660686493,153.59609914668835,30,b,24.61,9
30_AC Transit_114_AM_d1_s315,San Leandro Bart-S. L. Marina-Bayfair Bart,247.0608782172203,177.21518987341773,30,b,21.33,9
30_AC Transit_115_AM_d0_s317,Hayward Bart-Bayfair Bart-San Lorenzo,108.48025721311569,76.79804957334417,30,b,49.22,9
30_AC Transit_115_AM_d1_s316,Hayward Bart-Bayfair Bart-San Lorenzo,65.76994752883911,76.79804957334417,30,b,49.22,9
30_AC Transit_116_AM_d0_s318,Hayward Bart-Hayward Hills,15.757766127586365,57.59561176291331,30,b,65.63,9
30_AC Transit_116_AM_d1_s319,Hayward Bart-Hayward Hills,29.07434755563736,76.79804957334417,30,b,49.22,9
30_AC Transit_117_AM_d0_s320,Kelly Hill - Hayward BART,27.446582853794098,115.20877781164279,30,b,32.81,9
30_AC Transit_117_AM_d1_s323,Kelly Hill - Hayward BART,55.92094564437866,115.20877781164279,30,b,32.81,9
30_AC Transit_118_AM_d0_s324,Union City BART - Hesperian Blvd.,412.0940697193146,389.9268887083672,30,b,12.31,9
30_AC Transit_118_AM_d1_s326,Union City BART - Hesperian Blvd.,582.7539172172546,365.57501904036553,30,b,13.13,9
30_AC Transit_119_AM_d0_s327,Coliseum Bart - 98th Ave.,142.7137734889984,219.38479396401624,30,b,17.23,9
30_AC Transit_119_AM_d1_s328,Coliseum Bart - 98th Ave.,108.29054427146912,219.38479396401624,30,b,17.23,9
30_AC Transit_11_AM_d0_s24,Union Landing - Frmt. Blvd. - Ohlone,125.12448510527611,153.59609914668835,30,b,24.61,9
30_AC Transit_11_AM_d1_s25,Union Landing - Frmt. Blvd. - Ohlone,198.7811907529831,153.59609914668835,30,b,24.61,9
30_AC Transit_120_AM_d0_s329,Bayfair Bart - Hwd.BART- UC  Bart - Fmt Bart,430.3300633728504,324.9830737982397,30,b,14.77,9
30_AC Transit_120_AM_d1_s330,Bayfair Bart - Hwd.BART- UC  Bart - Fmt Bart,752.8414875268936,292.50457038391227,30,b,16.41,9
30_AC Transit_121_AM_d0_s332,San Francisco - Trestle Glen,7.657456398010254,21.33279154815116,84,x,196.88,9
30_AC Transit_121_AM_d1_s334,San Francisco - Trestle Glen,34.60123825073242,63.99512418101479,84,x,65.63,9
30_AC Transit_122_AM_d0_s335,BROADWAY SHUTTLE DAY,152.38662338256836,307.0674248578391,30,b,12.31,11
30_AC Transit_122_AM_d1_s336,BROADWAY SHUTTLE DAY,165.89100241661072,307.0674248578391,30,b,12.31,11
30_AC Transit_124_AM_d0_s339,San Francisco - Piedmont,2.440235197544098,42.66558309630232,84,x,98.44,9
30_AC Transit_124_AM_d1_s340,San Francisco - Piedmont,115.02460590004921,106.65312341289994,84,x,39.38,9
30_AC Transit_125_AM_d1_s341,San Francisco - Montclair,123.86942172050476,106.65312341289994,84,x,39.38,9
30_AC Transit_126_AM_d0_s343,Dumbarton Express,67.78483644127846,150.5916098960201,84,x,27.89,9
30_AC Transit_126_AM_d1_s344,Dumbarton Express,191.01954831182957,150.5916098960201,84,x,27.89,9
30_AC Transit_127_AM_d0_s345,Dumbarton Express,60.82242265343666,150.5916098960201,84,x,27.89,9
30_AC Transit_127_AM_d1_s348,Dumbarton Express,233.72640171647072,170.66233238520928,84,x,24.61,9
30_AC Transit_128_AM_d0_s350,San Francisco - Claremont -Parkwood,0,85.33116619260464,84,x,49.22,9
30_AC Transit_128_AM_d1_s352,San Francisco - Claremont -Parkwood,35.17411398887634,106.65312341289994,84,x,39.38,9
30_AC Transit_129_AM_d0_s353,San Francisco - Berkeley,207.7111293375492,229.17513206013817,84,x,24.61,9
30_AC Transit_129_AM_d1_s356,San Francisco - Berkeley,161.1684956252575,229.17513206013817,84,x,24.61,9
30_AC Transit_12_AM_d0_s32,Fremont BART-Newpark Mall-Pacific Commons,104.68842688202858,115.20877781164279,30,b,32.81,9
30_AC Transit_12_AM_d1_s33,Fremont BART-Newpark Mall-Pacific Commons,221.9185562133789,153.59609914668835,30,b,24.61,9
30_AC Transit_130_AM_d1_s358,San Francisco - Berkeley,105.27588820457458,143.21990858303707,84,x,39.38,9
30_AC Transit_131_AM_d1_s359,San Francisco - El Cerrito,87.84638923406601,106.65312341289994,84,x,39.38,9
30_AC Transit_132_AM_d1_s361,San Francisco - Richmond,171.85313177108765,170.66233238520928,84,x,24.61,9
30_AC Transit_133_AM_d1_s363,Berkeley - San Francisco,84.36586946249008,171.89881133800668,84,x,32.81,9
30_AC Transit_134_AM_d1_s365,San Francisco - El Sobrante,224.95782947540283,170.66233238520928,84,x,24.61,9
30_AC Transit_135_AM_d1_s369,San Francisco - El Sobrante,233.63535809516907,264.41631504922645,84,x,21.33,9
30_AC Transit_137_AM_d0_s374,Hayward BART- Hillsdale Mall- Oracle,48.28906074166298,128.00975312404753,84,x,32.81,9
30_AC Transit_137_AM_d1_s375,Hayward BART- Hillsdale Mall- Oracle,133.50109338760376,106.65312341289994,84,x,39.38,9
30_AC Transit_138_AM_d0_s377,San Francisco - Eastmont T.C.,200.66445660591125,286.43981716607414,84,x,19.69,9
30_AC Transit_138_AM_d1_s376,San Francisco - Eastmont T.C.,614.9975519180298,327.3360417875798,84,x,17.23,9
30_AC Transit_139_AM_d1_s378,East Oakland - San Francisco,312.9163661003113,264.41631504922645,84,x,21.33,9
30_AC Transit_13_AM_d0_s35,Fremont BART-Mission-Warm Springs-Industrial Area,15.766114473342896,57.59561176291331,30,b,65.63,9
30_AC Transit_13_AM_d1_s37,Fremont BART-Mission-Warm Springs-Industrial Area,12.050504922866821,76.79804957334417,30,b,49.22,9
30_AC Transit_142_AM_d1_s381,San Francisco - San Leandro,115.90256488323212,143.21990858303707,84,x,39.38,9
30_AC Transit_143_AM_d1_s383,San Francisco - Castro Valley,89.39004695415497,143.21990858303707,84,x,39.38,9
30_AC Transit_145_AM_d0_s386,San Francisco - Alameda - Fruitvale Bart,79.66552495956421,202.22301900322697,84,x,27.89,9
30_AC Transit_145_AM_d1_s387,San Francisco - Alameda - Fruitvale Bart,316.15756940841675,381.8551117129316,84,x,14.77,9
30_AC Transit_146_AM_d1_s388,San Francisco - Alameda - Bay Farm Is.,169.1906042098999,229.17513206013817,84,x,24.61,9
30_AC Transit_147_AM_d1_s391,San Francisco - Piedmont,174.49383747577667,128.00975312404753,84,x,32.81,9
30_AC Transit_148_AM_d1_s392,San Francisco - San Lorenzo- Hayward,50.05623239278793,85.33116619260464,84,x,49.22,9
30_AC Transit_149_AM_d1_s394,San Francisco - Hayward - Newark,62.34579086303711,171.89881133800668,84,x,32.81,9
30_AC Transit_14_AM_d0_s38,U.C. BART- Niles -Fremont BART-Ohlone Newark,51.28802451491356,76.79804957334417,30,b,49.22,9
30_AC Transit_14_AM_d1_s39,U.C. BART- Niles -Fremont BART-Ohlone Newark,53.38882923126221,76.79804957334417,30,b,49.22,9
30_AC Transit_150_AM_d1_s397,Frmt. BART- Stanford University,17.640799701213837,85.33116619260464,84,x,49.22,9
30_AC Transit_151_AM_d1_s398,San Francisco - Montclair,100.6330053806305,150.5916098960201,84,x,27.89,9
30_AC Transit_152_AM_d1_s400,San Francisco - Alameda,177.95893907546997,150.5916098960201,84,x,27.89,9
30_AC Transit_153_AM_d0_s402,San Francisco - Albany,14.090002328157425,42.66558309630232,84,x,98.44,9
30_AC Transit_15_AM_d0_s42,Frmt BART - Mission - Milpitas - Alder,125.26572322845459,225.03516174402253,30,b,21.33,9
30_AC Transit_15_AM_d1_s43,Frmt BART - Mission - Milpitas - Alder,135.38170993328094,195.0426655830963,30,b,24.61,9
30_AC Transit_16_AM_d0_s45,Hayward Bart -South Hayward Bart - Chabot,215.79768013954163,153.59609914668835,30,b,24.61,9
