station,district,route,direction,type,latitude,longitude,distlink,pemsonlink,shstReferenceId,A,B,model_link_id,A_B
405873,4,101,S,FR,37.633295,-122.403101,0.0038044051687127,6,de5839cde1e16bbac638045817fb0fe3,1544501,1527163,1065617,1544501_1527163
405892,4,101,S,FR,37.508175,-122.249762,0.0129700302292357,4,1254dc0ec1c154b4881aee3f12a6114c,1505336,1547625,1005384,1505336_1547625
405925,4,680,N,ML,37.99833,-122.074387,7.80338892084975e-06,1,d52f531cd34ffa9b3ca345b0d34deed5,3074109,3052714,4105781,3074109_3052714
405931,4,680,S,ML,37.995235,-122.070773,3.48969546241528e-05,2,786c2cd5feb731c625f5f75de1c6f5da,3024246,3060899,4059935,3024246_3060899
406049,4,280,N,ML,37.644233,-122.447517,1.46726619732093e-06,2,ed795b88e7df63b37ad87ba340dec79f,1546892,1519415,1070169,1546892_1519415
406173,4,280,S,ML,37.657619,-122.46132,1.18768160713175e-07,1,721ea29a003812efa341a53be76f5374,1528609,1534850,1033612,1528609_1534850
406635,4,4,E,FR,38.023366,-121.968953,0.0004159716163044,1,0fa1835adfeab0e462025b4fc927b390,3007856,3068829,4007823,3007856_3068829
406652,4,80,E,ML,37.954251,-122.328788,0.0001165828873274,4,6e6ffb07cce3ceb9e67079ba89dcfc7f,3011756,3065660,4054968,3011756_3065660
406789,4,12,E,ML,38.221312,-122.241943,0.0003706422708332,2,63dd75bf2e7f4df023878d128fc018f3,4005878,4002117,6006760,4005878_4002117
406794,4,12,W,ML,38.221313,-122.241932,0.0003688921834297,2,63dd75bf2e7f4df023878d128fc018f3,4005878,4002117,6006760,4005878_4002117
407249,4,80,E,FR,37.954251,-122.328788,0.000157641227543,1,6e6ffb07cce3ceb9e67079ba89dcfc7f,3011756,3065660,4054968,3011756_3065660
407250,4,80,W,OR,37.954132,-122.3289,7.65896201953168e-05,1,f278b4aca20da2c831169c28f84d7620,3021213,3036831,4120358,3021213_3036831
407258,4,80,E,FF,37.888622,-122.308678,0.0531920699842708,6,5282b78ba8ab58f32dde41cd7e58b968,2549215,2601035,3054893,2549215_2601035
407263,4,80,E,FR,37.99336,-122.301718,0.0013616058656279,1,d0432a883b86f951be2772e14ab4963d,3040064,3030446,4103339,3040064_3030446
407289,4,80,W,OR,37.900816,-122.310886,0.0002681409661829,2,a175cd5ce61d46642eaee69171c8b4f4,3009659,3063041,4080191,3009659_3063041
407340,4,85,N,FR,37.351571,-122.060285,0.0009190707239889,1,b14b6e8f67f71c22eb9f2c98dc080fef,2129611,2100941,2189356,2129611_2100941
407436,4,101,S,OR,37.765986,-122.405214,0.0004898316145391,1,6d8b2509ddc5a1a71b55ff5b569e136a,1014653,1014389,17604,1014653_1014389
407462,4,680,N,ML,37.845783,-122.025397,0.0002391274368372,2,a968ab2d8500f6991ec73db79fa5c077,3064454,3059077,4084204,3064454_3059077
407486,4,680,S,ML,37.845724,-122.025619,2.6405360815559e-05,1,a174bcc09c501c9990b9217aa2dce4bc,3062365,3033231,4080189,3062365_3033231
407864,4,80,E,FR,38.074144,-122.230324,0.0001798909418453,1,87440f81662f34fa717ec84ae7a6608c,3526704,3509634,5032540,3526704_3509634
407865,4,80,E,ML,38.074144,-122.230324,4.37066616129363e-05,1,87440f81662f34fa717ec84ae7a6608c,3526704,3509634,5032540,3526704_3509634
407980,4,4,W,FR,38.019108,-121.939005,0.0001229148516634,2,ff9fb0954535136f65fa9fda0774b468,3077139,3004937,4126894,3077139_3004937
408006,4,80,E,FR,38.257915,-122.062561,0.0005864631617532,3,acea9873851820bb7545da6516fa1674,3515815,3506313,5041579,3515815_3506313
408108,4,580,E,OR,37.891533,-122.308848,1.58068029030422e-06,1,3c1b724b4f38539137f1689d52d80894,2537159,2526518,3039971,2537159_2526518
408109,4,580,E,FR,37.891533,-122.308848,1.12036095532685e-05,1,3c1b724b4f38539137f1689d52d80894,2537159,2526518,3039971,2537159_2526518
408441,4,880,S,OR,37.362439,-121.903211,0.0049553379573609,1,5f877ae593ea37389449dd71362fb078,2040535,2099375,2102267,2040535_2099375
408757,4,880,S,ML,37.483008,-121.936464,8.67957861216286e-05,1,b63483032cbb110496be48018a382e32,2518425,2608455,3121055,2518425_2608455
400002,4,101,S,ML,37.584097,-122.328465,3.16090123517458e-05,1,dfd26b2508d008ad867b43ce2eae005f,1545450,1512814,1066084,1545450_1512814
400078,4,680,N,ML,37.913307,-122.066752,1.31901094758371e-05,1,80696f7bd4df958c06c556c1bbdd5b53,3044735,3080691,4063899,3044735_3080691
400109,4,101,S,ML,37.362706,-121.889426,8.60294511503105e-06,1,b638c32df10b558df568f0ec0b5c5aa9,2015578,2145422,2194575,2015578_2145422
400125,4,101,N,ML,37.617067,-122.398437,6.08757344933918e-05,1,64374071272d3bcd2e9bb9825ac1645f,1525668,1547936,1029420,1525668_1547936
400171,4,24,E,ML,37.891457,-122.152067,1.25682399600839e-05,1,4ef5185e2793431fb6ca54e093f5d4e1,3019432,3011100,4039157,3019432_3011100
400257,4,87,S,ML,37.29173,-121.871969,2.58239525554297e-06,1,d49b4c0be5171bf09ed203c603f95f33,2156955,2142384,2226922,2156955_2142384
400300,4,880,S,ML,37.805659,-122.303914,0.0002416684263335,1,183f02bc286d9299906beecbc99b9108,2515819,2539102,3016071,2515819_2539102
400381,4,101,N,ML,37.590637,-122.36193,6.00083495444741e-05,2,0c9118220dc07cc586a8db9e1ef680fa,1503711,1541729,1003713,1503711_1541729
400390,4,101,N,ML,38.081688,-122.547804,1.34222095545093e-05,1,d856cb1fb3aa16e30375454484b5ecb3,5019691,5010372,8028601,5019691_5010372
400454,4,880,S,ML,37.803327,-122.301708,6.07685896778178e-05,1,a3376c6e23cd4dacfeabca3c49ff7ca6,2584141,2575184,3108347,2584141_2575184
400636,4,680,N,ML,37.862811,-122.034635,9.14344393876491e-05,1,32d8ced62663b6ad645742b2588f7097,3023897,3030943,4025174,3023897_3030943
400670,4,880,S,ML,37.664733,-122.106795,1.36813269614514e-05,1,c659aa218860318cbeaf80b605533ebd,2532969,2526733,3131892,2532969_2526733
400682,4,880,N,ML,37.779555,-122.237925,3.35267718205384e-05,1,15315d08227487de47479a4423ecf4fe,2513946,2599737,3014101,2513946_2599737
400756,4,680,S,ML,38.02459,-122.110287,6.5743797985042e-06,1,a0b3569c8106cd53d755f37ea59fc350,3025184,3065235,4079823,3025184_3065235
400765,4,880,N,ML,37.811809,-122.303409,0.0007633909580891,1,85417dc4c54ee55256ecf4b16db60bf2,2572562,2573453,3088409,2572562_2573453
400804,4,101,N,ML,37.336089,-121.848437,1.48467163820627e-05,1,1de4f569aa6a3315045094f77f7927e0,2031075,2065205,2032054,2031075_2065205
400832,4,17,S,ML,37.254601,-121.956775,5.36504534371123e-05,1,a06470d37b6cc8fb0920f43847d7ee24,2132137,2155207,2171444,2132137_2155207
400933,4,680,N,ML,37.864636,-122.037,0.0001149440338891,1,32d8ced62663b6ad645742b2588f7097,3023897,3030943,4025174,3023897_3030943
401216,4,80,W,ML,38.214705,-122.140926,2.12458308293032e-05,1,6ab49bec6b2030ff0018cc935612a9a8,3522105,3518249,5025610,3522105_3518249
401273,4,980,W,ML,37.799468,-122.277962,0.0010444499782208,1,b62ebdb6585505e9f704792e36e334da,2590639,2591026,3121042,2590639_2591026
401437,4,680,S,ML,37.857661,-122.031123,2.41664149097376e-05,1,1333bce9382f9a1ce75a6f714ce53acf,3009569,3057428,4009567,3009569_3057428
401444,4,680,N,ML,37.857709,-122.030894,1.94094620778361e-05,1,29abac221c7717007705a5ba31626893,3019848,3023897,4020617,3019848_3023897
401484,4,680,S,ML,37.864591,-122.037218,1.24186561769541e-05,2,b5478787efcb588946ca14a6945e0d2f,3066914,3009569,4089977,3066914_3009569
401524,4,80,W,ML,37.877407,-122.307241,9.68892984487304e-05,2,aadc8d27204b84278760b55e967150c7,2557981,2580846,3113479,2557981_2580846
401599,4,101,S,ML,38.413712,-122.7162,6.31113048137064e-05,1,76a0ac34f1bccf87e0d4957657c482fe,4526855,4524335,7031690,4526855_4524335
401670,4,101,N,ML,37.200408,-121.707061,5.18241657465243e-05,2,af91fdf413cb1fcc6aa080e7d8c7eea4,2140210,2140788,2187523,2140210_2140788
401750,4,680,S,ML,38.020578,-122.100284,0.0001482913625162,1,ac7e666abdf59d9ff65d39539e23d6bc,3065235,3035041,4085747,3065235_3035041
401795,4,101,N,ML,37.717176,-122.398947,4.81915265316556e-05,1,b2085e5ee374fd106e85fc86237e8166,1015715,1024683,28490,1015715_1024683
401878,4,80,E,ML,38.335762,-122.017033,4.93629556473702e-05,1,c9120f3bc3b54f7648ec6bc5d5e68f12,3519726,3502317,5048365,3519726_3502317
401908,4,101,N,ML,37.335284,-121.847662,3.0216934164267e-05,1,1de4f569aa6a3315045094f77f7927e0,2031075,2065205,2032054,2031075_2065205
401928,4,101,S,ML,37.504821,-122.246025,1.99598123849727e-05,1,f51f6364319922154869466bc5ae7d84,1547625,1548066,1072442,1547625_1548066
401995,4,101,N,ML,37.386009,-121.977583,1.6495196538839e-05,1,9ee8bdf8bfa4477f03731c433a709d3f,2012122,2116866,2169886,2012122_2116866
402001,4,80,W,ML,38.17016,-122.199253,9.64947671277713e-06,2,a511b5bf2e635fba04c8dd9ca9412e13,3530784,4003356,5039648,3530784_4003356
402010,4,101,S,ML,36.999566,-121.556242,3.35979971428477e-05,1,f7fb0deff4cfc402c8ba19c43501c95e,2168999,2167824,2264735,2168999_2167824
402011,4,101,N,ML,36.9996,-121.555853,8.50532788869062e-05,1,81aa66d260c99c55ce1ddae168b35629,2044564,2128759,2138532,2044564_2128759
402014,4,101,N,ML,37.002645,-121.556129,6.12451754901963e-05,1,81aa66d260c99c55ce1ddae168b35629,2044564,2128759,2138532,2044564_2128759
402104,4,580,W,ML,37.793991,-122.20519,6.17383536462136e-05,1,65b80cd40696351d7f94dc8d79e50905,2558744,2601013,3067669,2558744_2601013
402120,4,880,S,ML,37.399227,-121.908515,2.12878596296833e-05,1,3d87483056bf3f3b2e3bfedb5e7d712e,2060661,2062631,2065844,2060661_2062631
402157,4,680,N,ML,38.047027,-122.124819,0.0001495388942507,6,11c7f7c7a85a86a11a50bc5bd40e4799,3008844,3508279,5004246,3008844_3508279
402208,4,4,W,ML,37.991988,-122.078142,6.8683965729346e-06,1,d187ccbb83fc1798b87d8456ba82a01a,3073381,3021586,4103972,3073381_3021586
402211,4,4,W,ML,37.99605,-122.144786,2.77454921336894e-05,1,4cc9cc71e3cd8c37ee3c51c5d999afaa,3034550,3072328,4038075,3034550_3072328
402234,4,80,W,ML,38.163669,-122.208464,0.0012099862501846,2,359a98c2badce5aafb3c96834b1a6950,4003356,4001554,6003556,4003356_4001554
402257,4,80,E,ML,38.460952,-121.839086,1.88340835197389e-05,1,076d5128bd8970a7d51ffa2965750e32,3501857,3532298,5001826,3501857_3532298
402281,4,880,N,ML,37.38449,-121.904845,1.03949341961881e-05,1,1027e6c1a74f5b2e8a91e68644dff57a,2017271,2078383,2017398,2017271_2078383
402282,4,880,S,ML,37.384485,-121.905044,4.15377013582749e-06,1,0f44c10881a147093ce6bd0e97e5323e,2016351,2128394,2016451,2016351_2128394
402316,4,101,S,ML,37.057025,-121.583713,3.39320576137037e-06,3,05e9efa928325174af725f4ecb1bff40,2006387,2132927,2006336,2006387_2132927
402318,4,101,S,ML,37.063864,-121.586715,2.8816887794449e-05,2,05e9efa928325174af725f4ecb1bff40,2006387,2132927,2006336,2006387_2132927
402325,4,101,N,ML,37.091412,-121.600652,4.06106679071767e-05,2,c825613d52d59ec0bd7eb7b570939d06,2096912,2102014,2213720,2096912_2102014
402358,4,101,N,ML,37.314719,-121.827787,3.18951033754931e-05,1,8e0bdeab101df8ca87c4c514c38505c0,2001474,2158513,2151778,2001474_2158513
402363,4,101,S,ML,37.3588,-121.872094,3.44814470735129e-05,1,ba2ac20bfb68651615b87f18cf4996e9,2145422,2154440,2198709,2145422_2154440
402385,4,101,N,ML,37.555708,-122.298103,6.81725136929999e-05,1,739e1a045cc57ab08e04b8c8b65f85d2,1528938,1510256,1034096,1528938_1510256
402386,4,101,S,ML,37.555574,-122.298369,2.32918975664674e-06,1,63e755039c8e426e9fc5eafd16952913,1525590,1535695,1029319,1525590_1535695
402390,4,101,N,ML,37.662818,-122.400418,2.03637338467788e-05,2,cbd32a0c5511e1db6056a173bd025afb,1543102,1500750,1060168,1543102_1500750
402410,4,580,E,ML,37.718518,-121.696655,9.85369625194432e-06,1,3d8fc9128d992f22cda8ac1bab588cba,2537983,2555386,3040949,2537983_2555386
402449,4,580,W,ML,37.698845,-121.979793,9.54633964312023e-06,1,55bdfbf9ca7368dcd2ab54037cfe825a,2550848,2528932,3057003,2550848_2528932
402455,4,580,E,ML,37.701568,-122.019856,2.43747795999769e-05,1,b40e1612f27fa007b3741e9f9544c85b,2589017,2606087,3119574,2589017_2606087
402457,4,580,E,ML,37.690589,-122.074877,2.78851882676381e-05,1,8cdb10f13bcf221a916d28fe1d565bc3,2534375,2583548,3093537,2534375_2583548
402477,4,24,W,ML,37.854157,-122.220619,1.96215003171213e-05,1,32955aec4b2aa3c5751cec952fd13f7a,2531793,2605620,3033682,2531793_2605620
402553,4,101,N,ML,37.835658,-122.48462,1.94039602512824e-06,1,7271b1e46724b7dfca3202a1d05ecdc2,5012724,5019824,8015070,5012724_5019824
402577,4,101,N,ML,37.914035,-122.511883,5.63325358908331e-05,1,ff7acac14c0bb77fcdacf4ccd6966517,5021235,5006371,8033670,5021235_5006371
402578,4,101,S,ML,37.913992,-122.51216,8.2702992412513e-06,1,d5842ba3026c8e19e2faa3cd9f43539c,5019553,5010985,8028226,5019553_5010985
402585,4,101,N,ML,37.94093,-122.515733,1.00938351147136e-05,1,5940632e043e7f2ebf11425883d973d9,5010375,5011381,8011691,5010375_5011381
402586,4,101,S,ML,37.945072,-122.514753,2.8431914385112e-05,1,82a74827e2fafe3201b4a36ac9aef31b,5000561,5020049,8017159,5000561_5020049
402587,4,101,N,ML,37.949644,-122.511853,0.0001911138821388,1,63d36834b7e7cbb995877a32d6652218,5011381,5001541,8013106,5011381_5001541
402589,4,101,N,ML,38.000724,-122.536873,9.29480689340261e-06,1,328ab08fc6b88c8fb499b43fcbcc9397,5006335,5007183,8006692,5006335_5007183
402592,4,101,S,ML,38.005504,-122.540645,1.16785145838567e-05,1,d2ffbd81fd1ea8393c754b366f69d94b,5019431,5005755,8027897,5019431_5005755
402607,4,101,N,ML,38.102099,-122.561494,3.68260234512178e-05,1,86a74312c110632a28dbd73e255fd215,5014384,5018424,8017687,5014384_5018424
402608,4,101,S,ML,38.100497,-122.561783,1.36028947656593e-05,1,46c7afa6f70a8de8aab56bb9498af718,5008504,5005993,8009312,5008504_5005993
402619,4,101,N,ML,38.143211,-122.564319,0.0010190027653296,2,279b677966946e5811b5a321c820e294,5005076,5002849,8005271,5005076_5002849
402641,4,101,N,ML,38.256816,-122.646524,0.0001921343871286,2,e5348fd357937894995b9470ff983ea1,4541424,4530624,7061406,4541424_4530624
402642,4,101,S,ML,38.256841,-122.646953,0.0001876700368561,2,d6dbd52b911460e37a5797f2c37d23bc,4540127,4537264,7057548,4540127_4537264
402646,4,101,S,ML,38.265391,-122.662002,0.0003704227714568,1,d6dbd52b911460e37a5797f2c37d23bc,4540127,4537264,7057548,4540127_4537264
402647,4,101,N,ML,38.2716,-122.669205,9.81001009887579e-06,1,abc4d00d20a8eafae03a6f94ac8ab6fc,4530624,4511629,7045888,4530624_4511629
402649,4,101,N,ML,38.275665,-122.674491,1.73666193803423e-05,1,901498e08ef911340361bc20dabbae61,4530980,4525403,7038372,4530980_4525403
402659,4,101,N,ML,38.309092,-122.712581,4.25275024102484e-05,1,809a9b7b68024b9d9d3eb9aecc91416c,4525403,4520836,7034302,4525403_4520836
402664,4,101,S,ML,38.326229,-122.712878,0.0002311455965816,1,a40b3f7d91bf0d1b4ef6592745f170d6,4534007,4529920,7043783,4534007_4529920
402666,4,101,S,ML,38.332878,-122.712925,2.019483575733e-05,3,5cd74c20d60472d98f878634b1a05cf9,4522098,4534007,7024943,4522098_4534007
402671,4,101,N,ML,38.378431,-122.71612,0.0005126614488278,1,7d0023cd6f2e6ba2336b9fd1bdbad029,4524305,4524920,7033362,4524305_4524920
402675,4,101,N,ML,38.399471,-122.715987,4.90742852042722e-05,2,73b97f84eb9b65c1f65c4980e15b9fff,4526335,4507111,7030930,4526335_4507111
402703,4,101,N,ML,38.565538,-122.826435,1.08925629194783e-06,1,433e481bae2e15f58403a98e80f171f2,4516635,4522054,7017995,4516635_4522054
402706,4,101,N,ML,38.577103,-122.836069,2.91330205867932e-05,3,433e481bae2e15f58403a98e80f171f2,4516635,4522054,7017995,4516635_4522054
402714,4,101,S,ML,38.598056,-122.859295,0.0001732825303221,1,da9c0e6e8db1899b4c63e57439610a05,4540476,4534168,7058546,4540476_4534168
402827,4,80,W,ML,37.799244,-122.376792,1.19967132304748e-05,1,1a01ce07153cbcc163fbfdad8358b893,1004047,1013117,4166,1004047_1013117
402877,4,101,N,FR,37.362962,-121.88944,0.0001191818860028,1,04dd18fe625b418696975f306bb2aa31,2005281,2145319,2005235,2005281_2145319
402878,4,101,S,OR,37.362706,-121.889426,0.000123526269925,1,b638c32df10b558df568f0ec0b5c5aa9,2015578,2145422,2194575,2015578_2145422
403020,4,880,N,FR,37.729878,-122.186837,0.0001923778762221,1,480ef685bd13aaa5c079434a7723d5c5,2543725,2543954,3047967,2543725_2543954
403037,4,880,S,FR,37.774755,-122.232821,0.0006394835115934,1,8878d1d7880145bc80e74f23f563b34a,2573881,2521881,3090610,2573881_2521881
403038,4,880,S,OR,37.774755,-122.232821,0.0002168246822846,1,8878d1d7880145bc80e74f23f563b34a,2573881,2521881,3090610,2573881_2521881
403039,4,880,N,FR,37.776769,-122.236107,7.14239294582618e-05,1,15315d08227487de47479a4423ecf4fe,2513946,2599737,3014101,2513946_2599737
403040,4,880,S,OR,37.776614,-122.236242,5.14142136077273e-05,1,e7e01a7fcb3b2ef5c3d6f9560f455ba7,2539102,2573881,3154070,2539102_2573881
403041,4,880,N,OR,37.776769,-122.236107,0.0001908433876315,1,15315d08227487de47479a4423ecf4fe,2513946,2599737,3014101,2513946_2599737
403043,4,880,N,OR,37.779555,-122.237925,5.93179796535222e-05,2,15315d08227487de47479a4423ecf4fe,2513946,2599737,3014101,2513946_2599737
403044,4,880,N,OR,37.780243,-122.238194,0.0001870083260142,2,15315d08227487de47479a4423ecf4fe,2513946,2599737,3014101,2513946_2599737
403082,4,680,S,FR,38.182315,-122.134276,0.0014975019792035,1,700ef560513e3d4ffa2c3e337db74af6,3522437,3537953,5026875,3522437_3537953
403083,4,680,N,FR,38.182144,-122.133796,0.0012040552564103,1,74b711cb2317adf0b291a8b0d34add43,3523733,3520337,5028008,3523733_3520337
403084,4,680,N,OR,38.182144,-122.133796,0.0016118877901717,1,74b711cb2317adf0b291a8b0d34add43,3523733,3520337,5028008,3523733_3520337
403085,4,680,S,OR,38.182315,-122.134276,0.0010226260276051,1,700ef560513e3d4ffa2c3e337db74af6,3522437,3537953,5026875,3522437_3537953
403098,4,880,N,OR,37.827889,-122.29178,0.0121548867303057,2,45ddbc600a6ace4f16453b6860f3a252,2542548,2601362,3046508,2542548_2601362
403120,4,680,S,FR,37.865763,-122.03829,1.86243308742727e-05,1,b5478787efcb588946ca14a6945e0d2f,3066914,3009569,4089977,3066914_3009569
403121,4,680,N,OR,37.865816,-122.03806,0.0005899760193477,1,43c8b0271968a33fd2f95500d7ad931b,3030943,3061823,4033582,3030943_3061823
403124,4,680,N,FR,37.862811,-122.034635,0.0003290112098379,1,32d8ced62663b6ad645742b2588f7097,3023897,3030943,4025174,3023897_3030943
403125,4,680,S,OR,37.862763,-122.034859,0.0004712267765612,1,b5478787efcb588946ca14a6945e0d2f,3066914,3009569,4089977,3066914_3009569
403292,4,101,S,FR,37.590538,-122.36213,0.0005309105315493,1,78430402f0e1d13185c6afffd6adae54,1529850,1545450,1035454,1529850_1545450
403294,4,101,N,OR,37.590637,-122.36193,0.0019829543759943,1,0c9118220dc07cc586a8db9e1ef680fa,1503711,1541729,1003713,1503711_1541729
403358,4,101,N,ML,37.80274,-122.466837,1.96874190516603e-05,1,250c2dc0991709d52c1d155580ed4e11,1005674,1006744,5943,1005674_1006744
403359,4,101,S,ML,37.802265,-122.464834,7.73717035024987e-05,1,b3a142d5d14284009985600912543ef2,1020791,1014023,28755,1020791_1014023
403360,4,101,N,ML,37.801897,-122.463349,0.0003652121445803,1,6aa5fdae9e09f5f341a26f7ca77285aa,1014383,1014562,17179,1014383_1014562
403454,4,80,E,OR,38.296379,-122.033862,0.0003216485423809,1,959e8be4941f0ad5be9a31a9eb4d4c07,3513387,3520948,5035860,3513387_3520948
404248,4,280,N,ML,37.576127,-122.400846,2.39854323107813e-06,1,c9e3ea9e819cb22e564f022077dacc6e,1541370,1525346,1059618,1541370_1525346
404263,4,280,S,ML,37.575619,-122.401185,0.0001728480522595,4,df477cab508ee7713135b76a99854bb3,1545384,1533397,1065903,1545384_1533397
404277,4,580,E,ML,37.700988,-122.027457,4.38308389668673e-05,2,938c68a310a82732237c1a7bb9940812,2578355,2589017,3098054,2578355_2589017
404281,4,580,E,ML,37.703287,-122.002497,7.91967655759049e-05,1,f1d832f83d43d2d109b09a7e2acd2f43,2606087,2562266,3160653,2606087_2562266
404291,4,580,W,ML,37.696097,-122.044678,9.96899969076774e-06,1,5c616d3dc2cb03621c0c675b2cf1ddfd,2554124,2507020,3061347,2554124_2507020
404295,4,580,W,ML,37.700016,-121.927516,5.42958260267432e-05,1,4bd1ec7ca19decb37a39fba90d7bd847,2545767,2575209,3050501,2545767_2575209
404296,4,580,W,ML,37.7037,-122.000745,4.36697111258342e-05,2,55bdfbf9ca7368dcd2ab54037cfe825a,2550848,2528932,3057003,2550848_2528932
404363,4,17,N,ML,37.277645,-121.945552,0.0003989227862674,1,0baa849be9b3ddcf370f836a8f2176fa,2012533,2139320,2012516,2012533_2139320
404364,4,17,N,ML,37.308806,-121.940467,2.62691167871134e-05,1,dc4b3591c4cd2cfbe2eff1143f323670,2159829,2074482,2235090,2159829_2074482
404366,4,17,N,ML,37.21422,-121.98779,0.0003581910802932,4,ba3ee52318473e9b060af4b4eb85cd8c,2145453,2032288,2198786,2145453_2032288
404367,4,17,N,ML,37.222767,-121.980159,4.28479821935017e-05,1,277391ae6e5d7ad974bbb66f7672f0d6,2032288,2122781,2042220,2032288_2122781
404369,4,17,N,ML,37.204861,-121.991547,0.0103782310944609,4,690cae2522a32faacecae7ff536c1761,2096078,2145453,2112374,2096078_2145453
404372,4,17,S,ML,37.308801,-121.940731,6.31473599844047e-05,1,f5b154ecdc45ae9ebc87857ba07e7863,2168356,2105494,2262263,2168356_2105494
404373,4,17,S,ML,37.2777,-121.94579,0.0005507094324945,1,86d708bbf984afd635540c15a080b6da,2116598,2045831,2144076,2116598_2045831
404375,4,17,S,ML,37.222832,-121.980255,7.9687003651897e-05,1,c51c846aebbabc61ba146ead947c5f68,2150515,2167267,2210442,2150515_2167267
404377,4,17,S,ML,37.204899,-121.991634,0.0106784882811991,3,690cae2522a32faacecae7ff536c1761,2096078,2145453,2112374,2096078_2145453
404380,4,24,E,ML,37.89196,-122.128691,0.0005639113632114,3,1686da9a34d42ffc0de5bb4a9cc1d7d1,3011100,3014587,4011176,3011100_3014587
404382,4,24,E,ML,37.851048,-122.222784,1.24344716762866e-05,2,823a87e768cdc9ed400c2b8021875cec,2571306,2576576,3086393,2571306_2576576
404384,4,24,E,ML,37.843252,-122.254814,3.41494943721688e-05,2,8bb93526f63893891f62662b3e2841c7,2575245,2543040,3092814,2575245_2543040
404429,4,85,N,ML,37.364158,-122.062716,0.0005045736465841,1,6faa1dc6e477badde317095fbb343708,2100941,2001283,2119487,2100941_2001283
404433,4,85,N,ML,37.344713,-122.059766,2.262469903536e-05,2,000619909cfedfdc3ae846759247e09f,2000020,2129611,2000019,2000020_2129611
404434,4,85,N,ML,37.265521,-121.98154,3.40598027164831e-06,1,5132af4cec827e1e335c151c32dba186,2077326,2100581,2086866,2077326_2100581
404435,4,85,N,ML,37.326592,-122.050852,3.68010466230782e-07,1,25c7faf230acac5b95be6c406be9f4bb,2038813,2154771,2040515,2038813_2154771
404436,4,85,N,ML,37.380536,-122.067758,3.19886189631517e-05,1,b577eaa4f27ab8cd32cca7b39470e606,2143136,2100629,2193746,2143136_2100629
404437,4,85,N,ML,37.398726,-122.069293,6.49858124083016e-05,1,63fa3516a80ba069e5a789dadfa63946,2092235,2102510,2106987,2092235_2102510
404440,4,85,S,ML,37.344708,-122.059991,2.4742237138235e-05,2,c93beb767e9b0df430cd3cefe697ab06,2152334,2126936,2214852,2152334_2126936
404441,4,85,S,ML,37.364121,-122.06301,0.0004985536878391,2,d0acf1957db7b1d36cb021d138c2e17d,2155458,2048082,2222812,2155458_2048082
404444,4,85,S,ML,37.265311,-121.981694,1.98543001834284e-05,1,241f019ec9ffed33c41e3284032ef5b5,2037160,2018639,2038685,2037160_2018639
404445,4,85,S,ML,37.326539,-122.051081,1.28349832699733e-05,1,bafa87b24b37d066d1059e86cd947f4e,2145796,2118051,2199587,2145796_2118051
404446,4,85,S,ML,37.380521,-122.068014,1.37823364887439e-05,1,fab50fb5e82f6e3ab0266159120dffb7,2169849,2128590,2267768,2169849_2128590
404447,4,85,S,ML,37.398692,-122.069532,4.23947496574359e-05,1,5c8d06f7da2f8c02ed1c37eafe7089b0,2086442,2092038,2098977,2086442_2092038
404454,4,87,N,ML,37.338329,-121.898202,4.04888122696991e-05,1,e62998941c854644be75696ef68f1edd,2163330,2040494,2245594,2163330_2040494
404463,4,87,S,ML,37.338287,-121.898356,2.68790183523241e-05,1,42b72bf74897f7de4a32a4b1cdd0f35e,2065186,2060451,2071387,2065186_2060451
404510,4,101,N,ML,37.249359,-121.781894,2.60600153639922e-05,2,e9a8236dfc258192090eb7930e280466,2164518,2029875,2249307,2164518_2029875
404511,4,101,N,ML,37.390212,-121.992287,1.99323131244126e-05,1,863ccab853b0d56fffe02fe173dbbfe9,2116182,2151489,2143399,2116182_2151489
404512,4,101,N,ML,37.378418,-121.949788,5.74134751087704e-05,1,54804412c2f2ad9c728b7c503aeea61f,2080044,2091369,2090429,2080044_2091369
404542,4,101,S,ML,37.249085,-121.782141,3.44622436690663e-05,1,6402adbd43f72747f876875dd1201d70,2092266,2153206,2107028,2092266_2153206
404543,4,101,S,ML,37.39003,-121.992349,3.34873426623198e-05,1,56ddac8781eaf6765aadc517010350af,2081969,2129491,2092953,2081969_2129491
404544,4,101,S,ML,37.378202,-121.949807,0.0001040525275149,1,f4ead960e021aeaefd0efe3daaa2ef0c,2168092,2071844,2261386,2168092_2071844
404595,4,280,N,ML,37.373027,-122.144345,1.56043610160628e-05,1,57c712037987d650c65d09662e8ba6ad,2082717,2037735,2093949,2082717_2037735
404596,4,280,N,ML,37.486494,-122.298067,0.0011774005388222,1,56f6a35aa650d86ab639b714449bd690,1522715,1542405,1025447,1522715_1542405
404597,4,280,N,ML,37.334524,-122.025858,1.11796980845238e-05,1,38ed7e156dda645a42bfdf133ffaeaf5,2056640,2141808,2061036,2056640_2141808
404599,4,280,N,ML,37.424035,-122.228301,2.01937025030574e-05,1,b14e022326a513ae2f62915570734dcf,1539574,1521455,1052371,1539574_1521455
404602,4,280,N,ML,37.456423,-122.28768,0.0001404142488993,2,971ca20c3cc31483966b1fc4434a7ce1,1535364,1538812,1044501,1535364_1538812
404603,4,280,N,ML,37.334431,-122.042609,7.30938328694958e-06,1,0982eab09a68fb3793dd078cd3e6cce8,2010247,2072392,2010212,2010247_2072392
