line_name,description,total_boarding,total_hour_cap,tm2_mode,line_mode,headway,fare_system
28_36_209_AM_d0_s522,Suisun Senior Center/Suisun City Walmart,0,126.0,52,f,30.0,10
28_36_209_AM_d1_s520,Suisun Senior Center/Suisun City Walmart,0,126.0,52,f,30.0,10
28_36_210_AM_d1_s516,Rodriguez High School,0,15.75,52,f,240.0,10
28_36_211_AM_d1_s506,7T-Green Valley MS,0,15.75,52,f,240.0,10
28_36_213_AM_d0_s537,FTC/Walmart,0,126.0,52,f,30.0,10
28_36_213_AM_d1_s536,FTC/Walmart,0,126.0,52,f,30.0,10
28_36_214_AM_d0_s534,Solano Town Ctr/Huntington Ct,0,111.17647058823529,52,f,34.0,10
28_36_214_AM_d1_s535,Solano Town Ctr/Huntington Ct,0,126.0,52,f,30.0,10
28_36_215_AM_d0_s533,FTC/Solano Town Center/Walmart,0,126.0,52,f,30.0,10
28_36_215_AM_d1_s532,FTC/Solano Town Center/Walmart,0,111.17647058823529,52,f,34.0,10
28_36_216_AM_d0_s529,KMart/Travis Air Force Base,0,63.0,52,f,60.0,10
28_36_216_AM_d1_s530,KMart/Travis Air Force Base,0,63.0,52,f,60.0,10
28_36_217_AM_d0_s519,FTC/Suisun Senior Center,0,63.0,52,f,60.0,10
28_36_217_AM_d1_s518,FTC/Suisun Senior Center,0,63.0,52,f,60.0,10
28_36_218_AM_d0_s527,Solano Town Ctr/Suisun Senior Ctr/Montebello Dr,0,111.17647058823529,52,f,34.0,10
28_36_218_AM_d1_s528,Solano Town Ctr/Suisun Senior Ctr/Montebello Dr,0,126.0,52,f,30.0,10
28_36_219_AM_d0_s525,FTC/Cordelia Library,0,126.0,52,f,30.0,10
28_36_219_AM_d1_s526,FTC/Cordelia Library,0,126.0,52,f,30.0,10
28_36_220_AM_d0_s523,Cordelia Library/Oakbrook Dr,0,31.5,52,f,120.0,10
28_36_220_AM_d1_s524,Cordelia Library/Oakbrook Dr,0,47.25,52,f,80.0,10
30_AC Transit_100_AM_d0_s274,Eastmont T.C. - Oakland Airport,0,252.0,30,s,15.0,9
30_AC Transit_100_AM_d1_s275,Eastmont T.C. - Oakland Airport,0,252.0,30,s,15.0,9
30_AC Transit_101_AM_d0_s277,CCC/Richmond BART/Ford Pt.,0,126.0,30,s,30.0,9
30_AC Transit_101_AM_d1_s276,CCC/Richmond BART/Ford Pt.,0,126.0,30,s,30.0,9
30_AC Transit_102_AM_d0_s279,Bayfair Bart-Washington Manor-S. L. Bart,0,63.0,30,s,60.0,9
30_AC Transit_102_AM_d1_s278,Bayfair Bart-Washington Manor-S. L. Bart,0,63.0,30,s,60.0,9
30_AC Transit_103_AM_d0_s280,Hilltop Mall - CCC - del Norte BART,0,145.3846153846154,30,s,26.0,9
30_AC Transit_103_AM_d1_s281,Hilltop Mall - CCC - del Norte BART,0,126.0,30,s,30.0,9
30_AC Transit_108_AM_d0_s298,Hayward BART - S. Hayward BART,0,63.0,30,s,60.0,9
30_AC Transit_108_AM_d1_s299,Hayward BART - S. Hayward BART,0,63.0,30,s,60.0,9
30_AC Transit_10_AM_d0_s26,Fruitvale ave - Alameda - Oakland Airport,0,126.0,30,s,30.0,9
30_AC Transit_10_AM_d1_s29,Fruitvale ave - Alameda - Oakland Airport,0,126.0,30,s,30.0,9
30_AC Transit_110_AM_d0_s302,San Leandro BART - Union Landing,0,63.0,30,s,60.0,9
30_AC Transit_110_AM_d1_s303,San Leandro BART - Union Landing,0,63.0,30,s,60.0,9
30_AC Transit_112_AM_d0_s306,Hayward BART - S. Hayward BART,0,145.3846153846154,30,s,26.0,9
30_AC Transit_112_AM_d1_s307,Hayward BART - S. Hayward BART,0,126.0,30,s,30.0,9
30_AC Transit_113_AM_d0_s312,Berkeley BART - Downtown Oakland,0,189.0,30,s,20.0,9
30_AC Transit_113_AM_d1_s313,Berkeley BART - Downtown Oakland,0,189.0,30,s,20.0,9
30_AC Transit_114_AM_d0_s314,San Leandro Bart-S. L. Marina-Bayfair Bart,0,126.0,30,s,30.0,9
30_AC Transit_114_AM_d1_s315,San Leandro Bart-S. L. Marina-Bayfair Bart,0,145.3846153846154,30,s,26.0,9
30_AC Transit_115_AM_d0_s317,Hayward Bart-Bayfair Bart-San Lorenzo,0,63.0,30,s,60.0,9
30_AC Transit_115_AM_d1_s316,Hayward Bart-Bayfair Bart-San Lorenzo,0,63.0,30,s,60.0,9
30_AC Transit_116_AM_d0_s318,Hayward Bart-Hayward Hills,0,47.25,30,s,80.0,9
30_AC Transit_116_AM_d1_s319,Hayward Bart-Hayward Hills,0,63.0,30,s,60.0,9
30_AC Transit_117_AM_d0_s320,Kelly Hill - Hayward BART,0,94.5,30,s,40.0,9
30_AC Transit_117_AM_d1_s323,Kelly Hill - Hayward BART,0,94.5,30,s,40.0,9
30_AC Transit_118_AM_d0_s324,Union City BART - Hesperian Blvd.,0,320.0,30,s,15.0,9
30_AC Transit_118_AM_d1_s326,Union City BART - Hesperian Blvd.,0,300.0,30,s,16.0,9
30_AC Transit_119_AM_d0_s327,Coliseum Bart - 98th Ave.,0,180.0,30,s,21.0,9
30_AC Transit_119_AM_d1_s328,Coliseum Bart - 98th Ave.,0,180.0,30,s,21.0,9
30_AC Transit_11_AM_d0_s24,Union Landing - Frmt. Blvd. - Ohlone,0,126.0,30,s,30.0,9
30_AC Transit_11_AM_d1_s25,Union Landing - Frmt. Blvd. - Ohlone,0,126.0,30,s,30.0,9
30_AC Transit_120_AM_d0_s329,Bayfair Bart - Hwd.BART- UC  Bart - Fmt Bart,0,266.6666666666667,30,s,18.0,9
