"maz","maz_0veh_hhs","rounded_maz_0veh_hhs"
212552,0,0
212553,0,0
212554,1.25380710659898,1
212555,0,0
212556,1.11737089201878,1
212557,0,0
212558,0,0
212561,0,0
212562,6.03398058252427,6
212565,2.63546798029557,3
212566,4.35571687840291,4
212568,1.08333333333333,1
212569,0.536741214057508,1
212570,1.38977635782748,1
212571,1.8703481392557,2
212572,5.56542617046817,6
212575,2.35758835758836,2
212577,0,0
212579,1.69257340241796,2
212581,1.58997050147492,2
212582,117.161052631579,117
212585,0,0
212586,15.2542372881356,15
212587,0,0
212588,1.17167381974249,1
212592,5.03235747303544,5
212594,2.93019943019942,3
212595,0,0
212598,10.1683309557775,10
212600,12.5379939209727,13
212601,8.96774193548388,9
212602,1.29032258064516,1
212603,0.860719874804382,1
212605,0.504310344827587,1
212607,0,0
212608,0,0
212609,0,0
212613,0,0
212614,22.0875299760192,22
212615,2.01570680628272,2
212618,0,0
212619,2.10886075949366,2
212621,2.29811320754717,2
212622,1.70405727923628,2
212623,1.06921241050119,1
212625,0,0
212627,0,0
212628,8.07606263982105,8
212632,17.6842955187727,18
212633,1.51612903225806,2
212634,1.96774193548387,2
212635,3.01243339253997,3
212636,2.1651865008881,2
212640,5.30938123752497,5
212641,4.39920159680638,4
212643,0,0
212647,0,0
212648,0,0
212650,0,0
212652,0,0
212653,2.56880733944953,3
212654,0.0473372781065088,0
212655,16.8432203389831,17
212656,0,0
212658,0,0
212661,0.0169491525423729,0
212667,2.8433734939759,3
212668,2.27626459143968,2
212672,0.498522167487685,0
212673,0,0
212676,0,0
212678,0,0
212685,0.626582278481012,1
212686,0.0918032786885249,0
212691,0,0
212693,0,0
212695,0,0
212697,1.4054054054054,1
212699,0,0
212700,0,0
212702,2.3689776733255,2
212704,0,0
212705,0,0
212707,0.083815028901734,0
212710,0.272727272727273,0
212711,7.22727272727273,7
212712,0.681818181818182,1
212714,0,0
212715,0,0
212718,0.577023498694517,1
212720,0,0
212721,3.61307901907357,4
212725,11.0479797979798,11
212726,0.75,1
212727,1.01923076923077,1
212728,0,0
212730,3.64954682779456,4
212731,0,0
212732,0,0
212733,0,0
212734,0,0
212735,0,0
212736,0,0
212737,0,0
212740,0,0
212742,5.55254237288135,6
212744,2.1554054054054,2
212745,2.79099678456592,3
212746,0,0
212747,0,0
212748,1.12008733624454,1
212749,0.609170305676856,1
212750,2.73144104803493,3
212751,6.4813863928113,6
212752,0,0
212753,0,0
212754,0,0
212755,0,0
212756,0,0
212757,0.837022132796781,1
212758,21.5743162901308,22
212765,5.14583333333333,5
212766,0.816753926701572,1
212767,1.41772151898734,1
212771,0,0
212772,0,0
212773,0,0
212774,0,0
212776,0,0
212777,6.20060790273556,6
212779,1.78489702517162,2
212780,2.36842105263158,2
212783,2.54735792622134,3
212789,0,0
212793,0,0
212794,0.785837651122625,1
212796,0,0
212798,0,0
212799,0,0
212806,0,0
212807,1.82570422535211,2
212809,0.0775193798449612,0
212810,3.38435940099834,3
212812,10.3220338983051,10
212813,0,0
212815,4.53710247349823,5
212818,0.3506600660066,0
212819,2.2483498349835,2
212820,0.577557755775578,1
212821,3.09433962264151,3
212825,4.44645550527904,4
212828,0.377450980392157,0
212829,0.61764705882353,1
212831,1.17241379310345,1
212832,1.81379310344828,2
212833,0,0
212834,0,0
212835,12.1898734177215,12
212837,0.445054945054946,0
212838,0,0
212844,0,0
212846,3.59459459459459,4
212847,3.16666666666667,3
212848,9.29116684841874,9
212849,34.24,34
212850,79.1901408450703,79
212851,14.9242957746479,15
212852,0,0
212853,3.11864406779661,3
212854,3.11864406779661,3
212856,3.70338983050847,4
212859,0,0
212860,0,0
212861,4.44287949921753,4
212862,0.995334370139968,1
212863,5.2690763052209,5
212866,0,0
212876,1.48984198645598,1
212877,0,0
212878,0,0
212879,0,0
212880,0,0
212881,0,0
212882,7.71428571428572,8
212885,0,0
212886,4.77176470588236,5
212887,8.22574257425744,8
212894,0.0937499999999998,0
212903,0.0937499999999998,0
212908,4.33333333333333,4
212915,82.2652173913043,82
212916,0,0
212917,1.3604826546003,1
212920,0.178571428571429,0
212921,0.453296703296703,0
212925,0,0
212942,0,0
212943,0,0
212948,2.47597864768683,2
212950,3.84210526315789,4
212952,0.371326164874552,0
212953,0.391397849462365,0
212954,0.190681003584229,0
212955,0.28100358422939,0
212957,0.818499127399653,1
212961,3.73538011695907,4
212962,5.06417736289381,5
212964,0,0
212965,5.01608187134503,5
212966,0,0
212967,0.852173913043477,1
212975,0.0471380471380471,0
212982,0,0
212984,6.42099192618224,6
212987,130.796529968454,131
212990,0.410691003911343,0
212991,1.48631029986962,1
212992,0,0
212993,0,0
212994,0,0
212995,3.51943462897526,4
212996,0,0
212998,4.4767441860465,4
212999,2.72727272727273,3
213000,2.53972602739726,3
213005,0.83916083916084,1
213006,0.891203703703705,1
213008,1.60416666666666,2
213009,3.35416666666667,3
213010,0,0
213013,0,0
213014,0,0
213015,0,0
213017,0,0
213018,0,0
213021,0,0
213022,1.56081081081081,2
213023,10.0458891013384,10
213024,2.40535372848949,2
213025,0,0
213026,1.95417789757413,2
213027,0.87601078167116,1
213028,1.38140161725068,1
213029,1.17924528301887,1
213030,140.368421052631,140
213031,0,0
213032,0,0
213033,2.7961432506887,3
213036,0.755905511811024,1
213037,0.913385826771653,1
213041,0,0
213042,0,0
213046,18.1397379912664,18
213050,6.82678311499272,7
213051,44.8617176128092,45
213056,5.83859649122807,6
213058,0,0
213061,0,0
213062,1.47783251231527,1
213065,33.8822355289421,34
213066,0,0
213068,0,0
213070,0.144329896907216,0
213074,3.62540716612378,4
213075,0.855048859934854,1
213076,2.257328990228,2
213077,0,0
213081,0,0
213082,0,0
213084,3.59080459770116,4
213086,0,0
213089,3.98283261802575,4
213090,16.7390728476822,17
213091,2.45989304812834,2
213092,0.797953964194373,1
213093,0.644501278772378,1
213096,1.92196531791908,2
213100,1.6140350877193,2
213101,0,0
213102,0,0
213103,0,0
213105,0.402321083172147,0
213106,0.381443298969073,0
213108,0,0
213109,5.20588235294118,5
213110,0.836538461538462,1
213111,0,0
213115,1.04651162790698,1
213117,0,0
213118,0,0
213120,3.50337381916329,4
213123,0.67321178120617,1
213125,1.45015105740182,1
213126,0.942598187311176,1
213127,0.773413897280966,1
213128,1.05990783410138,1
213132,71.0150115473441,71
213140,0,0
213141,14.659077973819,15
213142,27.1719242902209,27
213145,0,0
213151,0,0
213153,13.4497816593886,13
213154,0,0
213157,0,0
213158,0,0
213167,0,0
213168,2.54684512428298,3
213169,2.04615384615385,2
213170,1.95718654434251,2
213171,3.67877629063098,4
213172,8.72655478775912,9
213182,3.05118110236221,3
213184,0,0
213188,1.00658978583196,1
213193,7.8585409252669,8
213197,0,0
213209,0,0
213212,1.08830275229358,1
213213,8.10326086956521,8
213214,0,0
213215,0,0
213216,40.5302144249513,41
213218,6.49541284403669,6
213219,97.9122486288849,98
213220,0,0
213221,4.72479564032698,5
213222,0.475524475524475,0
213225,3.17307692307692,3
213228,0.202816901408451,0
213229,0,0
213232,0,0
213233,4.6225,5
213234,0.727272727272727,1
213235,1.21212121212122,1
213236,1.56441717791411,2
213238,0,0
213239,0,0
213242,13.5115766262404,14
213245,3.485,3
213246,2.15333333333334,2
213247,2.21,2
213248,8.35845213849285,8
213249,2.08961303462322,2
213250,0,0
213251,0,0
213252,5.34012219959267,5
213253,0.508666164280331,1
213255,3.55102040816327,4
213256,110.363384188627,110
213260,7.22089947089947,7
213261,0.272486772486773,0
213264,9.29054054054054,9
213265,13.3465503568596,13
213267,3.75949367088608,4
213276,0.355555555555556,0
213278,0,0
213279,0,0
213285,1.36540803897686,1
213289,56.3697234352256,56
213290,0,0
213293,1.71186440677966,2
213295,1.1,1
213303,9.59124087591241,10
213309,2.44812030075188,2
213312,0,0
213316,1.52334152334152,2
213318,10.1990291262136,10
213322,3.79310344827586,4
213325,0,0
213326,2.00813008130081,2
213327,10.1633986928105,10
213328,1.23605150214592,1
213330,0,0
213336,0,0
213341,1.26086956521739,1
213343,0.517204301075268,1
213347,0,0
213353,8.56153846153847,9
213354,4.36153846153847,4
213355,0,0
213357,12.3533333333333,12
213358,12.3533333333333,12
213360,0,0
213361,2.32699619771863,2
213362,3.83269961977186,4
213364,3.13207547169811,3
213365,51,51
213367,11.98828125,12
213370,14.218487394958,14
213375,1.60738507912585,2
213376,0.318764129615674,0
213378,3.63661581137309,4
213380,0,0
213382,0,0
213386,18.1397379912664,18
213387,0,0
213388,0,0
213393,0,0
213394,0,0
213396,1.75,2
213398,26.2294022617125,26
213400,3.04761904761905,3
213401,19.112810707457,19
213402,10.0377358490566,10
213403,5.20588235294118,5
213404,7.55120101137801,8
213407,0.37936772046589,0
213408,0.826271186440678,1
213409,3.97245762711864,4
213410,0,0
213412,0,0
213416,2.55438596491228,3
213417,12.4771929824562,12
213419,6.7375,7
213421,7.24342105263158,7
213424,3.1965811965812,3
213426,4.14102564102565,4
213427,3.53089533417402,4
213428,0,0
213432,0,0
213434,5.3059273422562,5
213436,97.8157894736841,98
213437,2.72235294117647,3
213438,0,0
213439,16.3045387994143,16
213441,1.95215311004785,2
213442,0,0
213443,0,0
213447,2.41238317757009,2
213448,0,0
213449,0,0
213451,1.38539042821159,1
213452,1.62857142857143,2
213456,0.510416666666667,1
213457,0.571180555555555,1
213458,0.413194444444445,0
213460,1.68923611111111,2
213462,22.0766129032258,22
213464,3.70508744038156,4
213467,0,0
213468,5.60344827586206,6
213469,1.00862068965517,1
213470,9.07758620689653,9
213477,7.79022403258656,8
213479,0.860294117647059,1
213485,0,0
213490,0,0
213491,0,0
213492,0.0619136960600375,0
213496,26.5344180225281,27
213497,12.3509615384615,12
213498,6.286701208981,6
213501,11,11
213503,7.16904276985744,7
213504,1.01456310679612,1
213505,0,0
213506,2.76288659793814,3
213507,2.20618556701031,2
213513,2.14347826086957,2
213514,0,0
213515,1.49180327868853,1
213516,0.417543859649122,0
213517,0.378260869565218,0
213519,0.68494623655914,1
213524,32.1189111747852,32
213528,4.17694994179279,4
213529,0,0
213530,0,0
213532,1.97222222222222,2
213535,3.29032258064517,3
213538,0.402985074626866,0
213539,0.639118457300275,1
213541,3.61070559610706,4
213542,0,0
213543,0,0
213544,0,0
213546,2.63947078280044,3
213548,4.06313645621182,4
213549,6.84928716904277,7
213550,4.41140529531568,4
213553,1.07722007722008,1
213556,1.5551724137931,2
213557,0.477582846003899,0
213561,0,0
213562,0,0
213564,0,0
213566,1.33783783783784,1
213567,1.41491395793499,1
213568,0.682758620689655,1
213573,0,0
213577,2.60330578512397,3
213579,4.34526315789474,4
213582,2.21818181818181,2
213583,2.32727272727272,2
213585,0.181818181818182,0
213586,0,0
213588,0.630914826498422,1
213589,0,0
213590,0.139146567717996,0
213593,4.35804195804197,4
213594,10.1510489510489,10
213595,3.61398601398601,4
213598,0,0
213599,0,0
213600,0,0
213602,0,0
213603,0,0
213604,0,0
213605,12.972027972028,13
213608,0,0
213609,0,0
213610,0.47457627118644,0
213611,0,0
213612,0,0
213621,45.3167082294264,45
213623,0,0
213628,11,11
213629,0,0
213630,2.5422446406053,3
213631,0,0
213632,0,0
213633,9.78992805755395,10
213634,0,0
213635,0,0
213637,0.96545768566494,1
213638,0.962750716332378,1
213639,1.24878048780488,1
213640,20.5528989838613,21
213641,1.3183520599251,1
213642,12.8275862068966,13
213643,4.37785016286645,4
213644,2.58167330677291,3
213645,0,0
213646,1.90298507462687,2
213647,2.85057471264368,3
213648,1.63270440251573,2
213649,4.72972972972973,5
213650,4.25675675675677,4
213653,3.41007194244605,3
213655,4.52707581227436,5
213658,2.3456561922366,2
213661,1.13176470588235,1
213666,0,0
213670,0,0
213671,0,0
213672,0,0
213673,0,0
213674,0,0
213677,0,0
213679,1.01219512195122,1
213680,0.944108761329305,1
213682,0,0
213683,0,0
213684,0,0
213688,0,0
213691,0.629757785467128,1
213692,0.593425605536332,1
213693,0.553072625698323,1
213694,0.45,0
213695,0.435483870967741,0
213696,0.566129032258064,1
213700,0,0
213701,0,0
213706,0.083815028901734,0
213712,9.53711790393012,10
213716,1.84782608695652,2
213718,1.55797101449275,2
213719,9.30293159609121,9
213721,0,0
213722,0.688026981450253,1
213727,0.393700787401575,0
213728,0,0
213731,0.0131233595800525,0
213738,0.521945432977462,1
213739,2.48780487804878,2
213743,0.440928270042194,0
213746,0,0
213747,1.75617792421746,2
213748,2.56196319018405,3
213753,1.64493480441324,2
213757,0.620390455531453,1
213767,7.13436385255647,7
213769,0.137704918032787,0
213775,0.239130434782609,0
213780,0,0
213781,0,0
213786,1.77038269550749,2
213789,1.72386587771203,2
213791,12.7906976744186,13
213792,1.27906976744186,1
213795,3.58741258741259,4
213797,2.54966887417218,3
213798,0,0
213799,0,0
213801,19.3967789165446,19
213805,2.99439252336449,3
213807,2.61050724637681,3
213813,0,0
213814,4.48543689320388,4
213815,8.15533980582525,8
213816,0,0
213817,0,0
213818,0,0
213819,0,0
213820,0.911111111111111,1
213821,0.8,1
213822,1.13333333333333,1
213823,1.87283236994219,2
213825,1.59537572254335,2
213830,9.50086058519794,10
213832,1.02974828375286,1
213833,0.995423340961098,1
213834,4.12201591511937,4
213835,0.3342175066313,0
213845,5.57562076749435,6
213846,24.1083333333333,24
213847,12.1820480404551,12
213850,0,0
213854,0,0
213855,0.5422314911366,1
213856,0,0
213858,7.82772277227724,8
213859,0,0
213860,11.2772277227723,11
213861,7.44,7
213867,0,0
213873,2.3771676300578,2
213874,0,0
213875,0.796380090497737,1
213878,0.517241379310345,1
213879,0,0
213880,0,0
213884,1.26682692307692,1
213885,0,0
213886,2.36470588235294,2
213891,0,0
213892,0,0
213893,1.54831460674158,2
213895,7.8767123287671,8
213896,0,0
213897,3.52193645990923,4
213903,0,0
213905,0,0
213906,84.9267431597529,85
213913,2.19867549668874,2
213925,7.69990128331689,8
213934,0.414866032843562,0
213940,0,0
213943,0,0
213945,0,0
213948,7.71134020618556,8
213949,0,0
213952,0.410869565217391,0
213953,0.626086956521739,1
213954,0.72391304347826,1
213955,4.61745827984595,5
213956,0,0
213957,0,0
213960,0.183673469387755,0
213969,10.0334448160535,10
213971,1.06142506142506,1
213972,3.60601001669448,4
213973,12.9015025041736,13
213974,0.352020860495436,0
213975,0,0
213976,2.28571428571429,2
213977,2.28260869565218,2
213978,22.2480173035329,22
213981,1.40732265446224,1
213982,5.45888594164456,5
213983,50.0212201591512,50
213984,13.8143236074271,14
213988,1.38790035587189,1
213991,0.132884777123634,0
213995,0,0
214002,0,0
214003,0,0
214004,8.5048076923077,9
214007,0,0
214008,0,0
214011,2.21,2
214012,0,0
214013,0,0
214015,0,0
214017,18.2929171668667,18
214021,0,0
214031,1.10485933503836,1
214033,0.0256410256410257,0
214035,0.0193798449612403,0
214036,0.628951747088187,1
214037,1.55740432612313,2
214039,76.731914893617,77
214041,3.25352112676056,3
214043,0,0
214044,0,0
214045,1.12262521588946,1
214047,0,0
214049,0,0
214051,2.63355048859936,3
214056,4.78481012658229,5
214057,2.21722846441947,2
214058,121.494140625,121
214059,22.7398119122257,23
214062,4.82429501084598,5
214064,4.09544468546638,4
214065,0.83297180043384,1
214067,0,0
214068,3.00977198697069,3
214069,0.898617511520738,1
214076,0,0
214079,6.96718972895862,7
214080,10.0303951367781,10
214082,0,0
214084,0,0
214086,0,0
214092,2.64269662921348,3
214093,1.16404494382023,1
214094,0.536082474226804,1
214096,0.278350515463918,0
214097,0.484536082474227,0
214099,1.38059701492537,1
214102,0.120845921450151,0
214110,1.02021772939346,1
214112,1.52781740370899,2
214113,9.82168330955775,10
214115,0.466954022988506,0
214116,6.03304597701149,6
214119,13.1766081871344,13
214120,16.0083932853717,16
214121,117,117
214123,4.1344827586207,4
214125,17.0466165413534,17
214126,23.3022556390978,23
214127,0,0
214129,24.2565320665083,24
214130,0,0
214132,0,0
214134,0,0
214136,32.4317343173431,32
214138,0,0
214141,0,0
214145,0,0
214147,3.4487021013597,3
214152,0.433333333333333,0
214153,1.52826510721248,2
214154,0.819565217391305,1
214155,1.38387096774194,1
214157,0.237426900584796,0
214161,0.4106463878327,0
214162,0.625,1
214167,2.90526315789474,3
214171,0,0
214175,2.07773851590106,2
214177,1.10247349823322,1
214178,0,0
214179,0,0
214180,4.53488372093023,5
214183,3.66756756756757,4
214184,28.0769230769231,28
214185,7.08465608465609,7
214186,2.70031796502385,3
214187,0,0
214191,0,0
214193,32.2941176470588,32
214194,0,0
214195,1.01739130434783,1
214196,0.489130434782608,0
214197,0,0
214198,0,0
214201,19.5050662509743,20
214202,8.48305695746214,8
214205,14.085075702956,14
214207,3.5249569707401,4
214208,3.26086956521739,3
214209,1.92219679633867,2
214215,12.3103448275862,12
214217,4.26108374384236,4
214218,1.2807881773399,1
214220,17.12,17
214221,0,0
214222,0.75717017208413,1
214223,4.29063097514341,4
214224,2.86761710794297,3
214227,9.2220472440945,9
214230,4.03530895334174,4
214231,0.0984455958549223,0
214232,53.524109014675,54
214233,1.89677419354839,2
214234,0.704516129032258,1
214235,0,0
214237,0,0
214239,1.18235294117647,1
214242,2.07604562737642,2
214243,2.02105263157894,2
214244,0,0
214245,0,0
214246,1.76470588235294,2
214249,0.733463035019455,1
214254,0,0
214255,3.06593406593408,3
214256,0,0
214261,17.9031770045386,18
214262,1.22834645669291,1
214264,0,0
214265,6.10714285714287,6
214266,0.941176470588236,1
214267,1.97916666666667,2
214268,13.9013698630137,14
214269,6.48441247002398,6
214270,3.34860050890585,3
214271,0,0
214273,1.32283464566929,1
214274,1.02481751824817,1
214275,2.87737226277371,3
214276,0,0
214277,1.06761565836299,1
214278,0.469750889679715,0
214280,0.87402452619844,1
214281,1.9880059970015,2
214284,0,0
214287,0,0
214293,1.37606837606838,1
214294,11.8461538461538,12
214295,15.1271186440678,15
214296,0,0
214297,1.28009259259259,1
214298,2.36094674556213,2
214299,4.03265306122449,4
214301,56,56
214303,0.451612903225806,0
214304,0,0
214305,0,0
214306,6.46442953020136,6
214319,3.5878889823381,4
214322,0.327485380116959,0
214325,13.2669584245076,13
214327,0.327485380116959,0
214328,0.922580645161291,1
214329,0,0
214330,1.71929824561403,2
214338,0.542087542087542,1
214339,0,0
214342,0,0
214343,0,0
214344,0,0
214345,2.12975391498881,2
214346,21.0532724505327,21
214347,23.9619482496196,24
214350,2.99798142914816,3
214351,1.55211267605634,2
214353,3.76727272727273,4
214354,14.8,15
214355,0,0
214356,0.663414634146341,1
214357,1.4488188976378,1
214358,0.818897637795275,1
214359,0,0
214360,7.54368932038835,8
214361,0,0
214362,0,0
214363,0,0
214365,0,0
214366,0,0
214367,0,0
214368,0,0
214370,6.37267080745342,6
214371,0.532030401737243,1
214372,0.638436482084691,1
214373,0.456026058631921,0
214378,0,0
214379,0,0
214380,0,0
214384,0.321036889332004,0
214387,2.75229357798165,3
214390,1.19204152249135,1
214391,0.62578222778473,1
214393,0,0
214398,1.23308270676692,1
214399,1.96594005449591,2
214400,1.86512261580381,2
214401,0,0
214408,2.26470588235294,2
214412,3.04668304668304,3
214413,177.596774193548,178
214415,3.45808383233534,3
214418,2.44710101613867,2
214419,8.06374501992033,8
214420,1.22276422764228,1
214421,6.42440318302387,6
214425,0,0
214426,0,0
214429,0.215799614643545,0
214432,7.97697841726619,8
214435,28.0915915915916,28
214436,28.7276785714285,29
214437,1.77755102040816,2
214438,2.09591836734693,2
214440,0,0
214441,0,0
214442,0,0
214444,0.144329896907216,0
214447,0.886597938144329,1
214449,1.58241758241758,2
214452,0,0
214457,0,0
214459,0,0
214460,0,0
214461,0.547433903576983,1
214462,2.69186875891583,3
214463,2.69186875891583,3
214465,4.00142653352354,4
214467,1.6875,2
214468,2.08455882352941,2
214470,3.47426470588235,3
214471,5.61503416856492,6
214474,1.49551569506727,1
214475,3.50672645739909,4
214476,0,0
214479,11.4165413533835,11
214484,1.36384976525822,1
214490,0,0
214491,6.80094786729858,7
214492,0,0
214496,0,0
214497,4.038029386344,4
214501,0.382932166301969,0
214503,0,0
214504,0,0
214507,21.483870967742,21
214511,0.580168776371307,1
214517,0.378260869565218,0
214519,1.89130434782609,2
214521,0.775488069414317,1
214522,0,0
214525,1.6763925729443,2
214526,2.62068965517242,3
214534,0.192751235584843,0
214536,21.1354838709678,21
214542,0,0
214543,0.244444444444444,0
214545,0.888888888888889,1
214557,0,0
214558,0,0
214559,0,0
214560,0,0
214562,0,0
214563,0,0
214564,0,0
214566,0.486486486486487,0
214569,0.594594594594595,1
214571,0,0
214572,1.43125734430082,1
214573,0,0
214575,9.27593152064452,9
214576,0,0
214577,0,0
214579,0.571428571428571,1
214580,0.935064935064936,1
214581,2.18181818181818,2
214587,6.57904761904762,7
214588,4.80597014925373,5
214589,1.83084577114428,2
214590,75.9580952380953,76
214591,0,0
214593,0.165548098434004,0
214594,0,0
214595,0.50190114068441,1
214596,2.92015209125476,3
214597,1.50570342205324,2
214598,2.09885931558935,2
214599,4.64,5
214600,3.54105263157895,4
214602,3.78526315789473,4
214604,0,0
214607,0,0
214608,5.98684210526315,6
214610,1.24969549330085,1
214613,0,0
214615,0.914798206278027,1
214618,0.0473372781065088,0
214619,0,0
214620,0,0
214621,0,0
214622,5.34225621414914,5
214623,4.03824091778202,4
214625,0,0
214627,21.9633401221996,22
214629,5.54330708661418,6
214630,6.95433070866141,7
214631,0.288659793814433,0
214633,0,0
214634,0,0
214635,0,0
214636,0,0
214639,18.3015597920278,18
214642,4.64233576642337,5
214645,1.11063829787234,1
214646,4.53345388788427,5
214648,4.72289156626506,5
214650,0,0
214652,0,0
214653,0.665322580645161,1
214654,5.26694045174537,5
214662,1.29963898916967,1
214663,0,0
214664,0,0
214665,0,0
214666,0,0
214667,1.64169381107492,2
214668,1.57328990228013,2
214670,0.28125,0
214672,3.79020979020979,4
214695,0.997392438070404,1
214696,0.958279009126467,1
214702,5.21904761904762,5
214703,1.73333333333333,2
214704,24.9084084084084,25
214706,0,0
214715,16.8043087971275,17
214716,1.16805324459235,1
214717,3.22384428223845,3
214718,0,0
214719,0,0
214720,0,0
214721,0,0
214723,31.1057268722467,31
214724,1.01226993865031,1
214725,2.35398230088496,2
214729,34.0869565217391,34
214731,88,88
214732,0,0
214734,0,0
214735,9.63346613545817,10
214738,0.902061855670101,1
214739,28.0242634315425,28
214740,9.95147313691509,10
214744,2.18608169440242,2
214745,2.16417910447761,2
214746,0.514942528735632,1
214750,4.56456456456456,5
214751,7.76892430278884,8
214755,0,0
214757,0.75,1
214760,1.39721627408994,1
214762,1.90965092402464,2
214763,0,0
214765,8.02941176470586,8
214767,9.80983606557376,10
214769,29.9342301943199,30
214771,0.309352517985612,0
214772,0.183453237410072,0
214773,3.06801007556674,3
214774,0,0
214775,9.32826747720364,9
214776,3.5085653104925,4
214779,0,0
214781,0,0
214784,0,0
214785,12.1672025723473,12
214788,6.23191489361703,6
214794,0.433268858800774,0
214795,0.340425531914894,0
214796,0,0
214797,1.15606936416185,1
214799,2.94736842105263,3
214800,0,0
214805,0,0
214809,2.16120906801008,2
214810,1.88413098236776,2
214812,0.692708333333333,1
214813,0.449652777777778,0
214817,0,0
214819,0,0
214820,32.1754385964912,32
214821,0,0
214826,2.35214007782101,2
214828,3.18677042801556,3
214829,7.64484978540773,8
214830,0,0
214831,0.413566739606127,0
214832,0.520787746170678,1
214835,0,0
214836,0,0
214838,0,0
214840,6.16666666666667,6
214841,5,5
214842,1.31386861313869,1
214845,29.4260700389105,29
214846,8.34630350194553,8
214847,0,0
214849,7.9739010989011,8
214850,5.74257425742575,6
214851,0.417661097852029,0
214854,0,0
214855,0,0
214856,0,0
214858,14.2258064516129,14
214860,0,0
214862,2.92084432717678,3
214863,0.559006211180124,1
214864,0.98757763975155,1
214867,10.1482820976492,10
214869,2.93791014639071,3
214870,3.05906108026249,3
214871,1.87783947501262,2
214872,1.75668854114083,2
214874,0,0
214892,1.92344497607656,2
214898,0,0
214908,4.72164948453607,5
214910,9.03976608187135,9
214913,2.04043545878694,2
214917,4.40704738760632,4
214920,16.08,16
214921,12.08,12
214928,4.02698650674663,4
214930,4.98349834983498,5
214936,1.56069364161849,2
214939,0,0
214941,1.83050847457627,2
214942,0,0
214943,21.5124716553288,22
214947,2.22306238185255,2
214952,0.935294117647059,1
214953,35.5849346656418,36
214954,2.13005551149881,2
214956,0,0
214967,0,0
214968,0.75187969924812,1
214970,13.5804988662132,14
214971,11.5157480314961,12
214973,0,0
214975,5.91465149359888,6
214979,1.95275590551181,2
214982,2.44094488188977,2
214985,1.07539118065434,1
214986,4.53200568990042,5
214987,3.30298719772404,3
214988,4.99288762446657,5
214990,0.50087260034904,1
214992,1.03448275862069,1
214993,0,0
214997,0.790349417637271,1
214998,1.83361064891847,2
214999,1.23294509151414,1
215000,0,0
215001,14.3485477178423,14
215002,1.2741617357002,1
215003,0,0
215005,5.91059602649006,6
215006,67.4074074074073,67
215007,19.0567853705486,19
215009,147.911111111111,148
215010,25.8074074074074,26
215014,0,0
215016,0,0
215017,0,0
215019,4.08455882352941,4
215020,4.76458752515091,5
215021,0.772635814889336,1
215023,7.89774078478003,8
215026,0,0
215027,0,0
215028,0,0
215029,3.0019493177388,3
215030,0,0
215038,1.95729537366548,2
215039,16.2119428090833,16
215040,1.31912302070646,1
215044,3.00774193548387,3
215046,1.53529411764706,2
215047,1.85148514851485,2
215050,0,0
215051,0,0
215053,1.65898617511521,2
215054,2.3661119515885,2
215057,8.58295964125558,9
215064,0,0
215067,0.116279069767442,0
215068,1.19912790697674,1
215069,0.455172413793104,0
215070,0.262068965517242,0
215072,1.71049304677623,2
215074,0.496551724137931,0
215075,7.9267461669506,8
215076,3.96,4
215080,11.5980392156863,12
215081,19.1289308176101,19
215084,1.87745839636914,2
215085,1.23326959847036,1
215086,2.30210325047801,2
215087,1.43661971830986,1
215089,2.44186046511628,2
215090,1.22093023255814,1
215091,0.226153846153846,0
215093,2.23076923076923,2
215094,25.4307692307692,25
215095,5.02365591397849,5
215096,63.4236559139785,63
215097,2.15633423180594,2
215098,5.79310344827586,6
215099,4.88275862068966,5
215100,1.42558746736293,1
215101,4.29357798165138,4
215102,3.85321100917431,4
215104,2.38809261300992,2
215111,0,0
215112,0,0
215113,0,0
215114,2.1497975708502,2
215116,1.11470985155195,1
215117,0,0
215118,0,0
215121,0.966767371601208,1
215122,1.0268456375839,1
215123,1.14765100671141,1
215124,1.72147651006712,2
215125,2.05882352941176,2
215127,1.1,1
215131,20.6106870229007,21
215133,8.44957081545065,8
215136,0.639175257731959,1
215144,0,0
215145,24.1238317757009,24
215146,0.247582205029014,0
215156,0.811188811188808,1
215159,0.293548387096774,0
215160,0,0
215161,1.66066838046273,2
215173,3.53937007874015,4
215175,0,0
215176,4.27368421052632,4
215177,0.816831683168317,1
215178,1.16336633663366,1
215179,2.87272727272728,3
215180,29.3148760330578,29
215181,0,0
215182,1.35251798561151,1
215183,14.4155844155844,14
215184,5.58603896103896,6
215186,2.59731543624161,3
215187,3.7578947368421,4
215188,0,0
215189,0,0
215192,4.74498567335243,5
215193,0.848137535816619,1
215199,0,0
215206,0,0
215207,0,0
215208,0,0
215209,1.84331797235023,2
215210,0.626728110599078,1
215213,0.61868686868687,1
215215,1.81208053691275,2
215217,0.880829015544041,1
215218,0,0
215223,0,0
215225,0.277955271565495,0
215229,0,0
215235,12.3868065967016,12
215238,0,0
215239,13.7006802721088,14
215245,2.42205323193916,2
215246,2.25274725274725,2
215247,3.35164835164835,3
215248,0,0
215249,0,0
215250,0,0
215251,0,0
215252,0,0
215253,0,0
215254,0,0
215261,0,0
215262,0,0
215265,0,0
215266,0,0
215267,2.66129032258065,3
215268,1.02874432677761,1
215269,10.0729927007299,10
215270,2.26672694394213,2
215271,1.85,2
215272,2.85,3
215273,0.133093525179856,0
215274,0.215827338129496,0
