station,district,route,direction,type,year_of_coordinates,latitude,longitude,shstReferenceId,model_link_id,A,B,station_unique_lat_long_pairs,station_distance_moved_ft
400317,4,84,E,ML,2017,37.529874,-122.093324,c92942e21cd829343976bdda1180b4f3,3133722,1542789,2598953,1,0.0
400318,4,280,S,ML,2015,37.731198,-122.436258,1d140df41c47950b5fa885108b91332a,4659,1004498,1016248,1,0.0
400319,4,280,N,ML,2017,37.506335,-122.337198,263c7d6329cc57114ba8e8945a85a2a6,1011252,1510841,1535682,2,632.8819968969204
400321,4,880,S,ML,2015,37.659179,-122.103312,8e6e383d06999b4ed63fd9ebf4e6e345,3094586,2543932,2564348,1,0.0
400323,4,24,E,ML,2015,37.892701,-122.16068,7d3b2bca5506a3f173652359594a09b3,4062266,3051893,3019432,1,0.0
400324,4,4,E,ML,2015,38.018708,-121.941653,b397c1130568a5c9e515c0f37c7feacd,4089176,3055644,3031389,2,331.66798702301134
400325,4,101,N,ML,2015,37.304612,-121.818006,97aa1166cc88781b266a927ed42316b4,2162138,2127043,2073424,1,0.0
400326,4,4,W,ML,2008,38.02153,-121.981714,d70ee7337af15ce3dae1912999812c36,4106713,3074483,3067321,1,0.0
400329,4,80,E,ML,2015,37.903574,-122.31244,0a156241983e4c8b817b1d773b8f6c1e,4005024,3005092,3043503,1,0.0
400330,4,101,S,ML,2015,37.398628,-122.026802,46099b7a63e7899922f72a8544426b97,2075054,2068107,2030313,1,0.0
400331,4,101,N,ML,2015,37.62072,-122.399676,f8a87bd6670d3e137106cb5aca714ec9,1073472,1547936,1547976,1,0.0
400333,4,880,N,ML,2017,37.719584,-122.177086,f9c1066fe53abecf0d5898b744d798b8,3165742,2533933,2501255,1,0.0
400334,4,580,W,ML,2017,37.701111,-121.817968,a23e3fab641c888e6b97f648e9edd669,3107714,2583805,2556855,2,474.0213583924766
400335,4,680,N,ML,2015,37.720756,-121.937891,365cd7f9dad7f91caeeff9c7c111a547,4026985,2533962,3079048,2,2686.363728252771
400336,4,85,N,ML,2015,37.250624,-121.928209,89856fbe58adbcf12c661f2e33fdbd3c,2146950,2118314,2078648,1,0.0
400337,4,80,W,ML,2015,38.075741,-122.231688,6935b2eff26af1723066720b8d4800a3,5025246,3521841,3520937,1,0.0
400338,4,280,N,ML,2015,37.67345,-122.46795,05b905bcc1908505f36e4e6919a7ce67,1001651,1501662,1512460,2,839.783545997032
400339,4,580,W,ML,2015,37.79841,-122.216924,1801f0b5d6c548dfeb1908daa09bc409,3015926,2515681,2599566,2,71.2558516248329
400340,4,101,S,ML,2015,37.629746,-122.402661,6b1d30c2be9f96814a9e7d2685972f68,1031529,1527163,1531072,2,2324.1451631340374
400341,4,880,N,ML,2015,37.771469,-122.22307,e7e01550707e81b26c6e09dbbaec2a3a,3154069,2570514,2539159,1,0.0
400345,4,24,E,ML,2015,37.882713,-122.1802,b69314366cb477a5f614a2ca9013ad12,4090620,3067593,3031368,1,0.0
400346,4,80,E,ML,2007,37.965951,-122.322882,1e6813c0643f0aadaeefcc6691b520cb,4014954,3002294,3066164,1,0.0
400349,4,101,N,ML,2015,38.057912,-122.530824,4599644bd2c401a23d121030fd31c24c,8009158,5008385,5006029,1,0.0
400350,4,280,S,ML,2017,37.506759,-122.33852,b79653fbeb29c4a2e2d5bcee668935e7,1054215,1540491,1536685,2,953.8557388753059
400352,4,880,S,ML,2007,37.641602,-122.091709,b124e3c67a04d535d975dff2fb5692f4,3117607,2588930,2586430,1,0.0
400353,4,101,N,ML,2015,37.383125,-121.967496,62deaaf8ad76febffe344bd685f9b18f,2105802,2091369,2077817,1,0.0
400354,4,24,W,ML,2015,37.892849,-122.166614,ef94b31fe85a84cdb0b9797262561fac,4118875,3032242,3077390,1,0.0
400359,4,580,E,ML,2015,37.922431,-122.357855,b6b6ec3500674f8c4e27f3167f59bc4a,4090685,3067624,3065400,1,0.0
400360,4,880,N,ML,2015,37.730698,-122.187572,480ef685bd13aaa5c079434a7723d5c5,3047967,2543725,2543954,1,0.0
400361,4,80,W,ML,2015,37.937368,-122.326196,613afe87ee6b14b7235fcecbd1c4ae2a,4048465,3042458,3052344,1,0.0
400363,4,880,S,ML,2015,37.505941,-121.965865,07fbfc45f7052c4655e5efbb1ce671e0,3005324,2505362,2583954,1,0.0
400367,4,80,E,ML,2011,37.8524,-122.299656,e14342b729d1eed2980364a1b88cb566,3149662,2602459,2598454,1,0.0
400369,4,680,N,ML,2015,38.088513,-122.109515,187634025e80ef0675ef14bace5fde56,5005850,3505808,3516503,2,85.79010022140963
400370,4,87,N,ML,2005,37.317672,-121.88931,432b8254d5be437250e0305270ae0a4c,2071859,2065570,2059571,1,0.0
400372,4,101,S,ML,2013,37.38482,-121.974251,57baa2ee8a70e757b59e9f8819641042,2093904,2082683,2150870,1,0.0
400376,4,680,N,ML,2013,37.496503,-121.924073,0bf70753e1f750b9705b5595eabb5bbb,3007963,2507994,2532148,1,0.0
400378,4,80,W,ML,2017,37.925318,-122.320965,3edae59b4832e9ee827008ded7bb9fce,4031203,3028990,3026970,1,0.0
400380,4,948,S,ML,2015,37.818999,-122.296819,ba195b5ea3bb03322ff71cfcd8efd95b,3123673,2527895,2533063,1,0.0
400381,4,101,N,ML,2014,37.590637,-122.36193,0c9118220dc07cc586a8db9e1ef680fa,1003713,1503711,1541729,1,0.0
400382,4,101,S,ML,2015,38.037635,-122.536716,98ce27d88a814857efa19424f167c374,8020095,5015787,5008688,1,0.0
400383,4,880,S,ML,2006,37.670804,-122.110602,a7aa1f9c26a38e0797d508e12da7d62d,3111287,2585698,2532969,1,0.0
400385,4,580,E,ML,2007,37.917462,-122.329259,b5ba167699770595f62a4ba037fd6718,4090195,3067391,3017690,1,0.0
400388,4,101,N,ML,2017,37.480426,-122.174688,045e5a77d125a697ba50cc6b8768f8df,1001251,1501261,1507972,1,0.0
400389,4,24,E,ML,2015,37.887084,-122.177406,44d3933c2a16eaf5c657e14eec009dae,4034092,3031368,3073191,1,0.0
400390,4,101,N,ML,2014,38.081688,-122.547804,d856cb1fb3aa16e30375454484b5ecb3,8028601,5019691,5010372,2,157.93869225503443
400392,4,101,S,ML,2015,38.063597,-122.535214,d40979191ebdacbc403172ba8e794a25,8028039,5019481,5008196,1,0.0
400393,4,680,S,ML,2015,37.837989,-122.014484,a174bcc09c501c9990b9217aa2dce4bc,4080189,3062365,3033231,2,179.44220021882742
400394,4,101,S,ML,2017,37.364382,-121.902692,1c159b355d757576a182ae5291a4c206,2030089,2029288,2150650,1,0.0
400395,4,580,E,ML,2015,37.914244,-122.325871,3067e92a48626174b8bbb51e751c217c,4024035,3017690,3058438,1,0.0
400397,4,280,S,ML,2015,37.726891,-122.445512,7ce68514f0d8409790489b873323d074,20116,1016248,1002422,1,0.0
400398,4,92,W,ML,2006,37.553671,-122.294414,7244f5d1aa54d05ed2cd8876a58529ec,1033662,1528650,1520701,1,0.0
400400,4,101,N,ML,2015,37.34241,-121.854543,42bd3a4546c145c3a9ad66ead0cf0658,2071411,2065205,2127094,1,0.0
400401,4,680,S,ML,2015,37.827922,-121.99838,6c8468b33ee28c64b012d4d1099410e7,4054042,3045454,3077886,2,173.07455331336533
400402,4,101,N,ML,2012,37.615421,-122.397724,64374071272d3bcd2e9bb9825ac1645f,1029420,1525668,1547936,1,0.0
400403,4,680,N,ML,2005,38.048607,-122.129362,b831b1a6e97a1ba54706932e18693941,5044254,3515789,3528799,1,0.0
400406,4,24,W,ML,2015,37.83111,-122.266925,63c4de0dd1e481d7af209cccdd65d0b6,3066361,2547676,2589479,1,0.0
400407,4,580,W,ML,2015,37.914274,-122.325581,eab387ac204075efa5fa2c80f6c6c50f,4116434,3020979,3075832,1,0.0
400408,4,101,N,ML,2005,37.67682,-122.388451,54a219dc706cbad1f43ac346a25d732f,1024724,1522171,1532818,1,0.0
400409,4,880,S,ML,2015,37.490584,-121.945998,2c650fda69270f09bacd9cc3c9f77d34,3029508,2528133,2570110,1,0.0
400410,4,85,N,ML,2015,37.240325,-121.782062,05029675c0225b80a37278e13035dc9b,2005378,2005426,2160130,1,0.0
400411,4,80,W,ML,2015,37.980256,-122.317154,9086c119f22283579ba4d24afe0c5a3b,4071845,3057650,3057461,1,0.0
400413,4,24,W,ML,2015,37.881791,-122.181562,9406365eaa4245a930fc964db6b4a271,4073606,3008974,3013425,1,0.0
400414,4,280,N,ML,2015,37.317942,-121.977301,e05a4406b7f55f67a3664280d2340061,2239368,2125339,2113705,1,0.0
400416,4,17,S,ML,2015,37.227752,-121.974276,7ee9c0864070ffb483320452ff15bec6,2135669,2111482,2061887,2,159.304583434425
400417,4,880,N,ML,2015,37.500569,-121.958606,bb37f3451537eb6911e0ba347469a879,3124424,2592214,2533228,1,0.0
400418,4,87,N,ML,2015,37.291922,-121.871631,090ea244d31d7dc6a40d68bcc9edc600,2009697,2009745,2141316,2,68.67227838225477
400419,4,880,N,ML,2007,37.636803,-122.087986,1cffe48cd2709bf4a5767763f16ffc04,3019250,2518805,2562407,1,0.0
400420,4,101,N,ML,2015,37.587303,-122.351386,2b2dd578ae3af282878affbd61f45fd8,1012682,1512153,1531738,1,0.0
400421,4,101,S,ML,2015,37.594295,-122.367943,974bc331bc90d0c816cb5962f9cae718,1044563,1535397,1529850,2,422.99902401026105
400422,4,880,N,ML,2017,37.715784,-122.173158,f9c1066fe53abecf0d5898b744d798b8,3165742,2533933,2501255,1,0.0
400423,4,84,E,ML,2015,37.541467,-122.065681,ea5d07f24574f3260f529bca284ac4ad,3155774,2604512,2558615,1,0.0
400425,4,101,S,ML,2015,37.459416,-122.139286,bce1468d62652d93b1109ec79d9d5eca,1055752,1512403,1539026,2,793.8029789003623
400426,4,101,S,ML,2005,37.395734,-122.013489,d247535631c34a2444904ea0f69c4c9b,2224473,2074342,2107842,1,0.0
400427,4,880,S,ML,2017,37.64476,-122.093918,21004bb88e7c58e7cbe895400b1e9f0e,3021842,2521205,2557194,2,581.8511917284471
400428,4,101,N,ML,2015,38.041791,-122.536263,5e92201f1922b73df19fe625afc3b5ef,8012444,5010907,5011007,1,0.0
400429,4,280,S,ML,2015,37.319424,-121.993175,c776a052af6605bfe2cc2d083871e50d,2212986,2102417,2115052,1,0.0
400430,4,80,E,ML,2015,37.992091,-122.307341,d0432a883b86f951be2772e14ab4963d,4103339,3040064,3030446,2,331.12821094617595
400432,4,80,E,ML,2015,37.864887,-122.30302,d11ea9e4b5c108bbe96ff03ce08d24f1,3138965,2598454,2580570,2,369.75911738226864
400433,4,280,S,FF,2005,37.332482,-122.060617,8f71e0e555f0ab24014861e2e2e51f89,2153321,2082587,2004490,1,0.0
400434,4,680,N,ML,2007,37.845522,-122.024978,a968ab2d8500f6991ec73db79fa5c077,4084204,3064454,3059077,1,0.0
400435,4,101,S,ML,2015,37.403153,-122.047463,2791cb565b295e0b9fe552ebe3732c9c,2042346,2040460,2082129,1,0.0
400436,4,17,N,ML,2015,37.271687,-121.947037,3084a52c377cdbd4a95bf9d3c34fce3c,2051967,2048913,2105181,1,0.0
400437,4,680,S,ML,2015,37.813185,-121.993418,3e14c1518e2508dd1e98cd6772ba3c7b,4030836,3000614,3032642,2,163.99644621895695
400438,4,24,E,ML,2015,37.87761,-122.184005,4dba5df613ec707ae6784e6abe0f804e,4038521,3034911,3067593,1,0.0
400439,4,101,S,ML,2015,37.595859,-122.370348,974bc331bc90d0c816cb5962f9cae718,1044563,1535397,1529850,2,158.8568453035319
400440,4,101,S,ML,2015,37.353727,-121.865827,de7ef7e27589748a5c271d2a2060b294,2237445,2018579,2028831,1,0.0
400441,4,101,N,ML,2015,37.595999,-122.37006,c0be0b00123ea495fbda9d2e73f60b22,1056917,1541729,1543604,2,158.39185222398808
400442,4,880,S,ML,2017,37.730017,-122.18722,a6a0a7235d0680810f33098cd4a14450,3110578,2585305,2608198,1,0.0
400443,4,80,E,ML,2015,37.937479,-122.325945,3946aed5adac87ffb7f6c4a4c2a696f9,4028400,3021221,3075158,1,0.0
400444,4,85,N,ML,2013,37.25025,-121.835557,959d67f15ff9257737554d5fdf846f1f,2160011,2125843,2109706,1,0.0
400445,4,80,E,ML,2015,37.932712,-122.325878,f5c21773a5a10508d2488d55c85cf163,4122022,3008416,3021221,1,0.0
400446,4,680,S,ML,2015,37.77437,-121.973981,bd1af72bcec679ea5743bcd8c2d44108,4093880,3069148,3073572,2,47.851160697128286
400448,4,84,W,ML,2015,37.541756,-122.065675,c6d8e36fd51cc408065ace44ecc00525,3132204,2594640,2604205,1,0.0
400450,4,680,N,ML,2015,37.838067,-122.014224,a968ab2d8500f6991ec73db79fa5c077,4084204,3064454,3059077,2,149.01679877762717
400451,4,880,S,ML,2015,37.561479,-122.036403,c89fb38e56ff967087d17fcb739d4c37,3133394,2596195,2598732,1,0.0
400454,4,880,S,ML,2017,37.803327,-122.301708,a3376c6e23cd4dacfeabca3c49ff7ca6,3108347,2584141,2575184,1,0.0
400457,4,87,S,ML,2015,37.276926,-121.863886,5753305051b069ef255babea5393f89f,2093444,2082340,2077856,2,88.32920268902335
400460,4,101,S,ML,2017,38.05375,-122.530892,d40979191ebdacbc403172ba8e794a25,8028039,5019481,5008196,1,0.0
400461,4,85,N,ML,2010,37.254781,-121.878917,d26b9197d367cd9e455a4c6dfefda8a9,2224623,2156128,2022847,1,0.0
400462,4,680,S,ML,2013,38.181993,-122.133971,700ef560513e3d4ffa2c3e337db74af6,5026875,3522437,3537953,1,0.0
400464,4,85,N,ML,2017,37.258029,-121.962211,c0a3459385c9305501e0dc96433e2e5d,2205687,2148439,2150748,1,0.0
400465,4,80,W,ML,2015,37.98862,-122.313232,27593541d10b1bcfcd7048c063ca6866,4019442,3018779,3004397,2,239.64164678364693
400467,4,280,N,FF,2005,37.332668,-122.060628,5a47482965dc9147fb987c6f02e46637,2096501,2084610,2114350,1,0.0
400468,4,880,S,ML,2017,37.521308,-121.985517,60a134c6b2745cf7b55c9f4d64b4a51a,3064238,2556270,2589933,1,0.0
400470,4,80,W,ML,2015,37.914219,-122.317555,5bcbb4a6b2d8ddf5801c4ed88e077613,4045624,3040369,3040525,2,581.5985914546493
400473,4,101,N,ML,2015,37.634102,-122.402969,cb2974285ee8c4091bf6f05394bfe759,1059979,1522445,1543386,2,212.4274767790043
400474,4,101,N,ML,2017,37.256295,-121.794639,1cb35ce1fb3899da4a43a9a265f68630,2030735,2029875,2149883,1,0.0
400478,4,80,E,ML,2015,38.01489,-122.269381,4672a47d8d03d400e57cf507dba04e0d,4034918,3032028,3065509,2,816.5854077068171
400479,4,880,S,ML,2015,37.362439,-121.903211,5f877ae593ea37389449dd71362fb078,2102267,2040535,2099375,1,0.0
400480,4,580,W,ML,2017,37.824968,-122.270895,4537a68aede7fb8edad6e3c5999ecc7a,3046070,2542190,2550505,1,0.0
400483,4,680,S,ML,2007,37.976609,-122.064419,7256f8af7f4faf4ecf30e9dcc9d24f6a,4056861,3048345,3078507,1,0.0
400484,4,101,S,ML,2015,37.616934,-122.398733,e4a342aa0b22c34697e21827651ae8c1,1067511,1545986,1535329,2,687.884068255995
400485,4,85,N,ML,2017,37.254231,-121.949216,bcb662e7e8dfccb003dbb7596ace2f8d,2201490,2040719,2148439,1,0.0
400486,4,880,S,ML,2015,37.683114,-122.127218,8b2089c944ff420a81830d9444a15091,3092425,2575002,2585698,1,0.0
400487,4,4,E,ML,2008,38.023441,-121.969126,0fa1835adfeab0e462025b4fc927b390,4007823,3007856,3068829,1,0.0
400488,4,880,N,ML,2015,37.608066,-122.067407,b3e43fc1c38a7995bc0c4fac4c4ae676,3119458,2589855,2606141,1,0.0
400489,4,580,E,ML,2015,37.824791,-122.270978,7da517265ed2af0ab383fac66493e5c2,3083339,2530695,2507805,1,0.0
400490,4,880,N,ML,2015,37.531271,-122.004734,4cf8e37dbb6d14c8bb182e3183178ef7,3051261,2546366,2595221,1,0.0
400492,4,580,E,ML,2015,37.780572,-122.173006,9f3ae340c8bb39dbdcc8f249d43bb01f,3105772,2571407,2602317,1,0.0
400494,4,24,E,ML,2015,37.895807,-122.108492,97310d5cf93812ad10436f73ba94dda0,4075183,3059613,3042111,1,0.0
400495,4,880,N,ML,2015,37.74083,-122.196448,e962291f7ff618dee641fee661068d6b,3155125,2517983,2512199,2,543.6190958494931
400496,4,84,W,ML,2017,37.560476,-122.041091,fb48fcd7994805554b8e1e722ecbcf1e,3166741,2607884,2552363,1,0.0
400497,4,101,N,ML,2015,37.672002,-122.390835,54a219dc706cbad1f43ac346a25d732f,1024724,1522171,1532818,1,0.0
400498,4,880,S,ML,2015,37.764896,-122.217766,2851096bfd261fea7b350d11c05ff8b3,3026833,2525749,2598453,1,0.0
400499,4,280,N,ML,2015,37.331068,-122.014931,13f7086211ed6372c240ba1ad98e57d8,2021491,2021196,2056640,2,580.7601356666262
400501,4,80,W,ML,2015,38.037848,-122.248287,7b80b9e43d552ba8283aaa0141b990df,4061395,3051327,3060055,2,453.89168566315783
400503,4,101,N,ML,2017,37.646963,-122.406317,92000c9c590dd5f1efcd3d775660f516,1043019,1534543,1544772,2,690.1301770814514
400504,4,92,W,ML,2015,37.531803,-122.330055,c86dbd0770c4fcd0024a4e751124a4f9,1059148,1539476,1538468,2,265.25631709162985
400505,4,680,N,ML,2015,37.935645,-122.060104,42b3fe1cd0b6e3f97fabd96fcf03ba2e,4033037,3030485,3066060,2,145.0194692838443
400507,4,85,N,ML,2015,37.298931,-122.029806,b11de6291c9abf57ed7c903d4bb00881,2189176,2019159,2088000,1,0.0
400513,4,101,S,ML,2017,38.076213,-122.542571,df209cac09d05a2f7e0a22dc8e931df8,8029515,5014656,5009642,2,1523.8899876660967
400514,4,880,S,ML,2015,37.334602,-121.936288,15209a31c1af42f42989482bd9214f6c,2022722,2022355,2156378,1,0.0
400515,4,880,N,ML,2015,37.683298,-122.126995,4a0c344b9ce9011f75dc2844dffff085,3049317,2529181,2517971,1,0.0
400516,4,4,W,ML,2017,38.009807,-122.023367,f5624931f8859cb43a89b7f35ca36f7e,4121834,3075188,3000064,2,394.42371922456243
400519,4,85,S,ML,2017,37.255257,-121.85256,007e4f6aa4d824b8e722f15b2a700c01,2000544,2000551,2121735,1,0.0
400521,4,242,N,ML,2015,37.987589,-122.040509,161e14efc48f6ca2d844dc105f1ad80a,4010994,3010927,3070680,2,162.1842550200657
400525,4,101,S,ML,2015,38.043798,-122.535322,536c624da9a6c711a5a4054e2675f94a,8010941,5009797,5015787,1,0.0
400526,4,4,W,ML,2008,38.023694,-121.969042,9b1b365ed7085e303b9078134b37f8e0,4077091,3060693,3074483,1,0.0
400527,4,101,N,ML,2015,37.586468,-122.331956,e9ca968d1df774da4c7b00fd16466946,1069079,1503922,1547190,2,576.3271777145485
400528,4,85,S,ML,2015,37.388893,-122.068829,94e52a6b3a080a7a8e0c0ddea41417a8,2159210,2092038,2146059,1,0.0
400529,4,880,N,ML,2015,37.677613,-122.118725,9a83dfe7fbaf4a38ad479970620c9020,3102681,2581015,2529181,1,0.0
400531,4,101,S,ML,2015,37.551205,-122.29422,63e755039c8e426e9fc5eafd16952913,1029319,1525590,1535695,2,370.66327105568416
400532,4,24,E,ML,2015,37.890463,-122.137515,1686da9a34d42ffc0de5bb4a9cc1d7d1,4011176,3011100,3014587,1,0.0
400534,4,880,N,ML,2017,37.581087,-122.048943,c7f2ab2872af9d39b726959f12a47fb7,3132925,2543636,2549466,1,0.0
400535,4,680,S,ML,2015,37.349493,-121.839218,30948eef42a6e7b577420e6317ae411b,2052039,2048974,2066358,2,91.61323284018829
400536,4,880,N,ML,2005,37.600243,-122.061912,fee8b9b7450ac283217536c4c74f2535,3169202,2562596,2519846,1,0.0
400538,4,80,W,ML,2017,37.987131,-122.314625,27593541d10b1bcfcd7048c063ca6866,4019442,3018779,3004397,2,811.1630836612374
400539,4,880,N,ML,2015,37.572566,-122.045996,d8e4ea1e55c7b931db08022c87d3699b,3144105,2600406,2543636,1,0.0
400540,4,101,N,ML,2015,37.65101,-122.406709,0ea276a00997f1ff4522759aaa6b1e11,1004289,1504271,1523944,2,210.79881514406776
400545,4,101,S,ML,2015,37.40013,-122.033628,5b473fd8d913efb3d99fae38398f892d,2097620,2085433,2054603,1,0.0
400546,4,680,N,ML,2015,37.724687,-121.941,365cd7f9dad7f91caeeff9c7c111a547,4026985,2533962,3079048,2,2679.895426532359
400547,4,101,S,ML,2015,37.942551,-122.515478,82a74827e2fafe3201b4a36ac9aef31b,8017159,5000561,5020049,1,0.0
400549,4,580,W,ML,2012,37.78073,-122.172868,000707ebb3cad174d01130b84c5c79d6,3000010,2500011,2510002,1,0.0
400550,4,24,W,ML,2015,37.894371,-122.119889,f6bc12e21357bd3948b464f238d6d6d4,4122516,3029152,3080942,2,313.47929759547844
400551,4,680,N,ML,2006,38.182062,-122.13374,74b711cb2317adf0b291a8b0d34add43,5028008,3523733,3520337,1,0.0
400552,4,280,S,ML,2015,37.731804,-122.421878,efdeb305cc152f8431b69a9fbc34125a,38305,1005888,1023698,1,0.0
400553,4,680,S,ML,2015,37.755435,-121.962571,c8d4fa71f4d8a4b8bf4d01ed55f4869a,4099696,3071646,3011597,2,19.04678358610066
400554,4,680,N,ML,2012,37.822058,-121.993283,a0b1025c719aaa4e0d1f7ff24d62a940,4079820,3029180,3053388,1,0.0
400560,4,280,N,ML,2015,37.324839,-122.002891,b1a8b622db1976616f9fe618297aef63,2189752,2141256,2079972,1,0.0
400563,4,87,N,ML,2017,37.325124,-121.893062,c74ffa92f95f2ece533f7666cf63a80c,2212826,2008340,2109009,2,46.595765461586964
400565,4,880,S,ML,2015,37.577648,-122.04799,29f9cc82a78fc3a1309d5e1765ad2124,3027904,2526715,2542831,1,0.0
400567,4,237,E,ML,2017,37.418931,-121.962821,0fe0ce06a72fffc3f1eb0125393c9c17,2017093,2016974,2023161,1,0.0
400568,4,101,S,ML,2015,37.608375,-122.389578,2f2998c842b19ad39ac6f50372c4370a,1013898,1513246,1506705,1,0.0
400570,4,880,S,ML,2011,37.776614,-122.236242,e7e01a7fcb3b2ef5c3d6f9560f455ba7,3154070,2539102,2573881,1,0.0
400571,4,237,W,ML,2015,37.414204,-121.981514,1716f462f7e5662391edb5e5e29828f6,2024796,2024318,2145643,1,0.0
400573,4,280,N,ML,2015,37.770861,-122.397356,2db7c5c5f906ba5f26fc1f0691e33693,7332,1006916,1002692,1,0.0
400574,4,880,N,ML,2017,37.711717,-122.168258,7cd50cfedefde282a82055b63904c7b4,3082775,2568979,2595474,1,0.0
400575,4,280,N,ML,2015,37.731873,-122.417757,523ea006f54d04189445f1f3fb51e041,13254,1011630,1006481,1,0.0
400576,4,880,S,ML,2015,37.529088,-122.001101,35a0eb77f49f4843b03838bc6703d60a,3035752,2533563,2548471,1,0.0
400577,4,85,S,ML,2015,37.249661,-121.835108,0224135286a3e460ba45946c21e3ce98,2002283,2002314,2125333,1,0.0
400578,4,101,S,ML,2015,37.469612,-122.156607,a3c0161c9bf01a79d5ae827f2e288ed2,1048332,1537503,1535253,3,84.29608900725147
400579,4,24,E,ML,2015,37.890953,-122.148661,1686da9a34d42ffc0de5bb4a9cc1d7d1,4011176,3011100,3014587,1,0.0
400580,4,24,W,ML,2015,37.89816,-122.087509,cc6c9febd8c39132732085b0c5fbe803,4101469,3072356,3052924,1,0.0
400581,4,237,W,ML,2017,37.402668,-122.029069,4d6976e8da0ac36424127171d91c89ef,2082884,2074278,2163069,1,0.0
400582,4,85,S,ML,2015,37.275212,-122.004898,f70627e06fb7973698834463ad699aa4,2263700,2022073,2037160,1,0.0
400586,4,101,S,ML,2015,37.376835,-121.942537,4a7cd997b20a59b539226a01f522d17b,2079786,2071844,2013225,1,0.0
400591,4,101,N,ML,2015,37.304727,-121.818118,97aa1166cc88781b266a927ed42316b4,2162138,2127043,2073424,1,0.0
400593,4,101,N,ML,2012,37.618189,-122.398826,f8a87bd6670d3e137106cb5aca714ec9,1073472,1547936,1547976,1,0.0
400596,4,242,S,ML,2015,37.987627,-122.040728,c8bece91a791780df44475649df7d3e6,4099646,3071627,3049579,2,161.7788024141704
400598,4,101,N,ML,2015,38.04987,-122.531433,5f94699e69958e034bc9ecf683673ed0,8012583,5011007,5008385,1,0.0
400600,4,24,W,ML,2015,37.891528,-122.149959,ff3c52bfecca4ef2fab8c3849e2ff833,4126689,3080942,3006851,1,0.0
400601,4,948,N,ML,2015,37.817578,-122.296578,4a5c5b58960183357a13230069d05ddc,3049524,2544984,2525912,1,0.0
400602,4,680,S,ML,2008,37.484231,-121.914324,81acc1ae1073bed8a72aa5d0412dd656,3086017,2571068,2601773,1,0.0
400604,4,24,W,ML,2015,37.89803,-122.09204,80821f0e183521560ce8b780569cbb2d,4063947,3052924,3041075,1,0.0
400606,4,580,W,ML,2017,37.822295,-122.25977,dc6fd82b604e88bc54e9250e58ac46ff,3146485,2601342,2544183,1,0.0
400607,4,880,N,ML,2011,37.77487,-122.232742,5ff8c66492746f2484dfaa2207d0cc7c,3063755,2555908,2608458,1,0.0
400608,4,880,N,ML,2015,37.741927,-122.197422,1280264718ad1e346c0f7fe759fcb77f,3012282,2512199,2580664,3,434.4972153274274
400609,4,880,S,ML,2015,37.796547,-122.270242,777158d4923ed58b94dc9af758433153,3079321,2566739,2531091,1,0.0
400611,4,880,N,ML,2015,37.619533,-122.075651,f22cf196292ab39a49de3737e28f09ca,3160856,2606141,2573331,1,0.0
400612,4,80,E,ML,2015,37.871861,-122.305215,99562493587e28e7b04ec8264f00f665,3101872,2580570,2552688,2,313.4003232245527
400615,4,4,E,ML,2015,38.010382,-122.016862,001faa1f8bf0fafb4298b7438a83b506,4000067,3000068,3013888,3,258.45992966127125
400616,4,24,W,ML,2015,37.891578,-122.142555,ff3c52bfecca4ef2fab8c3849e2ff833,4126689,3080942,3006851,1,0.0
400617,4,24,W,ML,2015,37.878808,-122.185235,9406365eaa4245a930fc964db6b4a271,4073606,3008974,3013425,1,0.0
400618,4,680,N,ML,2006,37.46572,-121.904884,8856f30c0d98a7118449937e88ee51bd,3090532,2051806,2583659,1,0.0
400619,4,24,W,ML,2015,37.891509,-122.132425,ff3c52bfecca4ef2fab8c3849e2ff833,4126689,3080942,3006851,1,0.0
400620,4,101,S,ML,2010,38.065599,-122.536996,54f23b93fe1738e514d4058b00194771,8011142,5009953,5019481,1,0.0
400621,4,101,S,ML,2015,37.58677,-122.337944,dfd26b2508d008ad867b43ce2eae005f,1066084,1545450,1512814,1,0.0
400622,4,80,E,ML,2015,38.084865,-122.232917,3f0dc8391cc4c72d566b743ed327b5a0,5015148,3514071,3527043,2,159.68662343575897
